,children,content,creationTime,creationTimeDisplay,fetched_at,fullName,id,isAdministrator,like,media,product_code,score,text,code,displayName
7995,"[{'id': 6228, 'creationTime': '2024-11-19T07:09:26.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p> Cám ơn chị Thương đã tin tưởng lựa chọn FPT Shop. Rất mong được tiếp tục đồng hành với chị ở sản phẩm sau này!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hoàng Lâm', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Chiếc máy tính chơi game giá rẻ dùng tốt cho công việc thiết kế đồ hoạ, hiệu năng mạnh và tản nhiệt nhanh máy mát",2024-11-19T06:50:38.382Z,5 tháng trước,2025-04-16 17:35:03,THƯƠNG,6222.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
7997,"[{'id': 6209, 'creationTime': '2024-11-19T04:56:44.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p>Cám ơn anh Phúc đã tin tưởng lựa chọn FPT Shop. Rất mong được tiếp tục đồng hành với chị ở sản phẩm sau này!\u200b</p>', 'score': None, 'like': 0, 'fullName': 'Ngô Hải Long', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Laptop ngon chiến game tốt, chạy mượt mà mọi ứng dụng văn phòng work, excel hay đồ hoạ như photoshop corel, và các phần mềm thiết kế xây dựng khác",2024-11-19T04:47:09.033Z,5 tháng trước,2025-04-16 17:35:03,TRỌNG PHÚC,6206.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
7999,"[{'id': 6194, 'creationTime': '2024-11-19T03:57:03.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p>Dạ cám ơn chị Hoàng Anh tin tưởng và sử dụng dịch vụ của Fpt Shop ạ.</p>', 'score': None, 'like': 0, 'fullName': 'Lê Hưng Khánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Laptop dùng tốt cho học tập và giải trí của học sinh sinh viên, sử dụng được cho đa số các ngành học hiện tại cần máy mạnh và bền cho 4 năm học",2024-11-19T03:52:44.817Z,5 tháng trước,2025-04-16 17:35:13,HOÀNG ANH,6190.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8001,"[{'id': 6195, 'creationTime': '2024-11-19T03:57:26.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p>Chào chị Cẩm </p><p><br></p><p>Cám ơn chị đã hài lòng về sản phẩm và dịch vụ tại FPT Shop. Chúc chị một ngày tốt lành!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Laptop dùng rất tốt, đáp ứng các nhu cầu công việc hàng ngày, hiệu năng vừa đủ làm việc và giải trí, hỗ trợ phần mềm của hãng rất tốt, nhiều tinh chỉnh",2024-11-19T03:37:17.846Z,5 tháng trước,2025-04-16 17:35:13,Hong Cam,6189.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8003,"[{'id': 6193, 'creationTime': '2024-11-19T03:56:46.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p>Chào anh Hải </p><p><br></p><p>Cám ơn anh đã tin tưởng lựa chọn FPT Shop. Rất mong được tiếp tục đồng hành với anh ở sản phẩm sau này!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Laptop dùng tốt chất lượng, hiệu năng mạnh mở ứng dụng và phần mềm nhanh chóng, độ bền cao đạt chuẩn quân đội làm việc tại công trình xây dựng ok",2024-11-19T03:22:54.263Z,5 tháng trước,2025-04-16 17:35:13,Hồng Hải,6188.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8005,"[{'id': 6192, 'creationTime': '2024-11-19T03:56:36.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p>Dạ cám ơn chị Tâm tin tưởng và sử dụng dịch vụ của Fpt Shop ạ.</p>', 'score': None, 'like': 0, 'fullName': 'Lê Hưng Khánh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Máy có cấu hình Gpu dùng cũng khá ổn, thông số không quá mạnh nhưng vẫn chạy tốt nhiều dòng game, ít tốn điện năng tiêu thụ thông thường cỡ 40w điện",2024-11-19T02:50:50.148Z,5 tháng trước,2025-04-16 17:35:13,Chị Tâm,6186.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8007,"[{'id': 5001, 'creationTime': '2024-11-09T01:36:03.000Z', 'creationTimeDisplay': '5 tháng trước', 'content': '<p>Chào Anh Vượng,</p><p><br></p><p>Nếu sản phẩm mình mua tại FPT Shop còn trong thời gian bảo hành 1 năm mình vui lòng mang ra cửa hàng FPT Shop gần nhất để các bạn thẩm định báo lại mức giá đổi trả có phí theo nhu cầu cho mình ạ.</p><p><br></p><p>Sản phẩm Laptop Asus TUF Gaming&nbsp;FX506HF-HN017W&nbsp;i5&nbsp;11400H bên em đang tạm hết hàng, mình tham khảo qua mẫu Laptop Asus TUF Gaming&nbsp;FA507NUR đang có giá ưu đãi 24.590.000đ đến hết 11.11 ạ. </p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây.</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Ngô Thị Hồng Ngọc', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Trc mình mua tại FPT shop giờ có thu cũ không vậy AD?,2024-11-08T18:09:39.249Z,5 tháng trước,2025-04-16 17:35:13,Dương Đức Vượng,4983.0,False,0.0,"{'images': [], 'videos': []}",28677142814,,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8009,[],"Máy trang bị ram lên đến 16gb chip dòng H và đồ hoạ rời giúp máy chạy tốt mọi phần mềm học tập, phù hợp cho sinh viên học tập",2024-11-06T13:42:14.936Z,5 tháng trước,2025-04-16 17:35:13,QUANG ĐỈNH,4731.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8011,[],"Laptop đủ dùng cho học tập và làm việc của học sinh sinh viên ngành công nghệ, xây dựng, lập trình với chip đồ hoạ vừa phải và giá cả hợp lý",2024-11-06T13:38:45.339Z,5 tháng trước,2025-04-16 17:35:23,NGỌC AN,4730.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8013,[],"máy hiện tại có giá thành khá rẻ, đủ dùng cho học tập và giải trí với vài tựa game với đồ hoạ tầm trung, hiệu năng chip dòng H khá ổn định",2024-11-06T13:32:42.638Z,5 tháng trước,2025-04-16 17:35:23,Triệu,4728.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8015,[],"laptop dùng tốt và hiệu năng ổn định, cấu hình tại hiện tại tuy không quá mạnh mẽ nhưng vẫn cân tốt nhiều phần mềm đồ hoạ và giải trí, phần cứng bền bỉ",2024-10-28T13:31:05.621Z,6 tháng trước,2025-04-16 17:35:23,BĂNG TÂM,3784.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8017,[],"máy dùng tốt cho học tập làm việc và giải trí, có thể nâng cấp thêm ram để máy chạy tốt hơn và dùng được lâu hơn, hiệu năng hiệu quả nhất khi được cấp nguồn trực tiếp",2024-10-28T12:57:37.244Z,6 tháng trước,2025-04-16 17:35:23,anh dũng,3783.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8019,[],"máy cấu hình khá ngon và đủ dùng trong vài năm tiếp theo mà không cần phải lo máy chậm hay hiệu năng bị giảm, độ bền máy rất tốt",2024-10-28T12:53:17.123Z,6 tháng trước,2025-04-16 17:35:23,TRUNG KHÁNH,3782.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8021,[],"Máy dòng gaming có giá rất phổ thông, ngoài chơi game thì máy thích hợp cho công việc học tập và giải trí của học sinh sinh viên",2024-10-28T12:49:26.710Z,6 tháng trước,2025-04-16 17:35:23,HOÀNG ANH,3780.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8023,[],"hiệu năng máy ổn trong tầm giá ngoại hình to cứng cáp và cấu hình tốt, có nhiều chế độ hiệu suất cao hoặc hiệu suất thấp để tiết kiệm pin",2024-10-12T14:30:28.695Z,6 tháng trước,2025-04-16 17:35:33,QUỲNH TRANG,2059.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8025,[],"Laptop thiết kế đẹp và dùng ổn cho học tập và giải trí nhẹ nhàng, đảm bảo dùng ổn định trong khoản 2-3 năm tới, có hỗ trợ nâng cấp thêm ram",2024-10-12T10:50:06.460Z,6 tháng trước,2025-04-16 17:35:33,Tường,2043.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8027,[],"Laptop trang bị chip đồ hoạ rtx2050 đủ dùng cho các công việc đồ hoạ đơn giản và không cần quá nhiều sức mạnh, sản phẩm khá tốt cho công việc",2024-10-12T10:40:00.204Z,6 tháng trước,2025-04-16 17:35:33,YẾN NHI,2041.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8029,[],"Laptop dùng tốt và ổn định cấu hình đủ dùng cho mọi tác vụ cơ bản và học tập, thích hợp cho sinh viên học đồ hoạ và lập trình căn bản. ",2024-10-06T11:01:00.378Z,6 tháng trước,2025-04-16 17:35:33,NGỌC LINH,1343.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8031,[],"Máy dùng khá ổn định nhiệt độ cũng không quá nóng sẽ quanh mức 60 độ cho các tác vụ nặng và mát hơn nếu ở chạy tác vụ nhẹ thông thường, có nhiều chế độ tuỳ chỉnh hiệu năng",2024-10-06T08:35:22.439Z,6 tháng trước,2025-04-16 17:35:33,đăng,1325.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8033,[],"Chiếc laptop giá rẻ dành cho game thủ và người dùng đồ hoạ, vẻ ngoài hơi to nhưng vẫn rất nhẹ và đảm bảo độ bềnh của sản phẩm",2024-10-05T08:46:30.965Z,6 tháng trước,2025-04-16 17:35:33,CHỊ TRINH,1180.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8035,[],"Máy mạnh và rất đẹp, bàn phím bấm vừa tay, màn hình có độ sáng cao và tầng số quét lên đến 144 khung hình giúp chơi game lâu vẫn không bị mỏi mắt",2024-10-03T07:15:55.127Z,6 tháng trước,2025-04-16 17:35:43,Chị Hải,924.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8037,[],"Sản phẩm thiết kế đẹp và cứng cáp, độ bền cao đạt chuẩn quân đội, vẻ ngoài sang trọng và cấu hình rất cao, thiết kế đồ hoạ hay học tập đều tốt",2024-09-30T14:20:08.660Z,7 tháng trước,2025-04-16 17:35:43,Lê Thị Kim Minh,593.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8039,[],"Laptop gaming giá rẻ nhưng có cấu hình mạnh mẽ, đồ hoạ dùng tốt cho các phần mềm thiết kế hiện tại, kết nối mạng nhanh chóng phục vụ tốt cho công việc online",2024-09-30T14:08:17.938Z,7 tháng trước,2025-04-16 17:35:43,SƠN,590.0,False,0.0,"{'images': [], 'videos': []}",28677142814,5.0,,28677142814,Asus TUF Gaming FX506HF-HN017W i5 11400H
8087,"[{'id': 106999, 'creationTime': '2025-03-23T01:21:30.000Z', 'creationTimeDisplay': '24 ngày trước', 'content': '<p>Chào anh Đồng,</p><p>Dạ rất tiếc bên em chưa có chi phí cụ thể thông tin đến anh, nâng cấp bên em cần gửi qua hãng để hỗ trợ tránh ảnh hưởng đến bảo hành của sản phẩm. Nếu máy anh mua tại FPTShop, anh có thể mang sản phẩm qua cửa hàng gần nhất bên em hỗ trợ anh gửi hãng nâng cấp và báo anh chi phí dự kiến anh nha. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Hoàng Thị Thanh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Làm thế nào để nâng cấp ổ cứng cho con máy này vậy ạ,2025-03-22T16:08:17.256Z,25 ngày trước,2025-04-16 17:35:50,Đồng,106979.0,False,0.0,"{'images': [], 'videos': []}",85911471780,,,85911471780,Asus Vivobook  A1503ZA-L1139W i5 12500H
8090,[],"Laptop cho công việc và học tập rất ổn, chơi game nhẹ cũng ok, máy có thể chạy tốt các tác vụ cần cpu hiệu năng cao",2024-12-23T12:47:14.192Z,4 tháng trước,2025-04-16 17:35:50,QUỲNH,46980.0,False,0.0,"{'images': [], 'videos': []}",85911471780,5.0,,85911471780,Asus Vivobook  A1503ZA-L1139W i5 12500H
8093,[],"máy chạy nhanh mượt, khởi động nhanh, xử lý các tác vụ và phần mềm văn phòng nhanh, màn hình oled sáng đẹp rực rỡ",2024-12-23T12:43:04.695Z,4 tháng trước,2025-04-16 17:35:50,Chị Hương,46961.0,False,0.0,"{'images': [], 'videos': []}",85911471780,5.0,,85911471780,Asus Vivobook  A1503ZA-L1139W i5 12500H
8096,[],"laptop dùng nhanh và mượt mọi phần mềm cho công việc hàng ngày, lướt web nhanh, việc cài phần mềm rất nhanh chóng",2024-12-23T12:38:37.009Z,4 tháng trước,2025-04-16 17:35:50,chị nhi,46942.0,False,0.0,"{'images': [], 'videos': []}",85911471780,5.0,,85911471780,Asus Vivobook  A1503ZA-L1139W i5 12500H
8099,"[{'id': 1061, 'creationTime': '2024-10-04T12:17:04.000Z', 'creationTimeDisplay': '6 tháng trước', 'content': '<p>Cảm ơn chị Thư đã lựa chọn sản phẩm của FPT Shop. Hy vọng chị sẽ hài lòng với sản phẩm, dịch vụ.</p><p>Cần hỗ trợ gì thêm chị có thể liên hệ tổng đài 1800 6601 giúp Shop ạ.</p><p>Thân mến !</p>', 'score': None, 'like': 0, 'fullName': 'Bùi Thành', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Máy dùng tốt cho mọi nhu cầu công việc, phù hợp cho học tập và làm việc văn phòng, khả năng giải trí chơi game nhẹ thì rất ok",2024-10-04T10:14:48.155Z,6 tháng trước,2025-04-16 17:35:50,Minh Thư,1049.0,False,0.0,"{'images': [], 'videos': []}",85911471780,5.0,,85911471780,Asus Vivobook  A1503ZA-L1139W i5 12500H
8102,[],"Máy thiết kế sáng đẹp, mức giá trung bình dễ tiếp cận hiệu năng vừa đủ dùng, phù hợp nhất cho học sinh sinh viên",2024-10-01T14:50:00.237Z,6 tháng trước,2025-04-16 17:35:50,Ngọc Nhi,739.0,False,0.0,"{'images': [], 'videos': []}",85911471780,5.0,,85911471780,Asus Vivobook  A1503ZA-L1139W i5 12500H
8105,[],Laptop mạnh dùng tốt nhất cho doanh nghiệp với các vị trí nhân viên chuyên gia cần máy mạnh đồ họa nhiều và bền,2025-01-13T05:20:01.518Z,3 tháng trước,2025-04-16 17:36:01,VIỆT HÙNG,79895.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8107,[],"Laptop chuyên dùng cho đồ họa và game thủ, thuộc phân khúc cao cấp trong dòng gaming nên máy không có điểm trừ dùng rất tuyệt",2025-01-13T04:59:49.100Z,3 tháng trước,2025-04-16 17:36:01,Chị Mai,79874.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8109,[],"Máy dùng cho mọi công việc hiện tại, trang bị cho sinh viên ngành đồ họa xây dựng hay thiết kế sản phẩm đều tốt",2025-01-13T04:35:19.711Z,3 tháng trước,2025-04-16 17:36:01,PHƯƠNG QUỲNH,79866.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8111,[],"Laptop dùng chip đồ họa rất mạnh mẽ, chuyên dùng cho các công việc độ họa và chạy nhiều tác vụ nặng nên mua",2025-01-13T04:14:46.753Z,3 tháng trước,2025-04-16 17:36:01,Loan,79862.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8113,[],"Laptop mạnh nhất trong phân khúc giá, dùng tốt nhất mọi phần mềm đồ họa từ nhẹ đến nặng, cấu hình chơi game ở mức setting cao",2025-01-13T03:38:14.494Z,3 tháng trước,2025-04-16 17:36:01,Anh Tâm,79825.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8115,[],"Máy tính đồ hoạ cao cấp nhất của hãng, dùng tốt mọi phần mềm hiện nay, mọi công việc máy xử lý rất nhanh chóng ",2024-10-06T03:54:49.635Z,6 tháng trước,2025-04-16 17:36:01,Khang,1288.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8117,[],"Máy chơi tốt mọi thể loại game, đồ hoạ mạnh dùng tốt cho công việc thiết kế, thích hợp với sinh viên ngành công nghệ thông tin",2024-10-02T23:12:27.793Z,6 tháng trước,2025-04-16 17:36:11,Thế,856.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8119,[],"Laptop làm chủ mọi tựa game, chiến tốt mọi thể loại game nặng hay các công việc đòi hỏi đồ hoạ cao cấp",2024-10-01T23:58:00.727Z,6 tháng trước,2025-04-16 17:36:11,CHỊ TRÂM,755.0,False,0.0,"{'images': [], 'videos': []}",543667454543,5.0,,543667454543,Asus Gaming ROG Strix G614JU-N3777W i7 13650HX
8123,"[{'id': 44509, 'creationTime': '2024-12-22T07:51:50.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Thành, </p><p>Dạ máy đang khuyến mại tốt chỉ còn 25.990.000&nbsp; đ ạ . Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hiền ', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Giá máy là bao nhiêu vậy,2024-12-22T07:51:06.932Z,4 tháng trước,2025-04-16 17:36:11,Thành,44505.0,False,0.0,"{'images': [], 'videos': []}",861557174490,,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8125,"[{'id': 44504, 'creationTime': '2024-12-22T07:50:31.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Hùng , </p><p>Dạ Asus Vivobook Pro K3405VC-KM070W hỗ trợ Wi-Fi 6, giúp bạn có tốc độ kết nối internet nhanh và ổn định, phù hợp với các công việc yêu cầu băng thông lớn hoặc khi chơi game trực tuyến . Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hiền ', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",máy  có hỗ trợ kết nối Wi-Fi 6 không hả shop,2024-12-22T07:50:08.626Z,4 tháng trước,2025-04-16 17:36:11,Hùng Hùng,44503.0,False,0.0,"{'images': [], 'videos': []}",861557174490,,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8127,"[{'id': 44501, 'creationTime': '2024-12-22T07:49:42.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Dũng, </p><p>Dạ Asus Vivobook Pro K3405VC-KM070W được trang bị bàn phím có đèn nền, giúp bạn làm việc trong môi trường thiếu sáng mà không gặp khó khăn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hiền ', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",máy có bàn phím có đèn nền chứ ạ ,2024-12-22T07:49:22.629Z,4 tháng trước,2025-04-16 17:36:11,Dũng,44500.0,False,0.0,"{'images': [], 'videos': []}",861557174490,,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8129,"[{'id': 44498, 'creationTime': '2024-12-22T07:47:44.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Ngọc, </p><p>Dạ máy được trang bị 16GB RAM DDR5, đảm bảo khả năng chạy đa nhiệm mượt mà, dễ dàng mở nhiều ứng dụng cùng lúc mà không gặp phải tình trạng giật lag. Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hiền ', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Dung lượng RAM của Asus Vivobook Pro K3405VC-KM070W có đủ để chạy nhiều ứng dụng cùng lúc không?,2024-12-22T07:47:23.217Z,4 tháng trước,2025-04-16 17:36:11,Lan Ngọc,44497.0,False,0.0,"{'images': [], 'videos': []}",861557174490,,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8131,"[{'id': 44496, 'creationTime': '2024-12-22T07:45:52.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Tiến, </p><p>Dạ máy được trang bị hệ thống tản nhiệt tiên tiến với thiết kế quạt kép giúp duy trì nhiệt độ ổn định ngay cả khi hoạt động với hiệu suất cao, đảm bảo hiệu quả làm việc lâu dài mà không bị quá nhiệt. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hiền ', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",máy có khả năng tản nhiệt tốt khi làm việc với các ứng dụng nặng không? ,2024-12-22T07:45:31.948Z,4 tháng trước,2025-04-16 17:36:11,Tiến,44495.0,False,0.0,"{'images': [], 'videos': []}",861557174490,,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8133,"[{'id': 44494, 'creationTime': '2024-12-22T07:44:33.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Nam, </p><p>Dạ Asus Vivobook Pro K3405VC-KM070W sở hữu màn hình 15.6 inch độ phân giải Full HD với tấm nền IPS, mang đến màu sắc chân thật và góc nhìn rộng, rất phù hợp cho những ai làm việc với đồ họa hoặc giải trí. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hiền ', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Màn hình của Asus Vivobook Pro K3405VC-KM070W có đặc điểm gì nổi bật?,2024-12-22T07:44:13.988Z,4 tháng trước,2025-04-16 17:36:21,Đức Nam,44493.0,False,0.0,"{'images': [], 'videos': []}",861557174490,,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8157,[],"Laptop văn phòng cấu hình mạnh mẽ, chip i9 13900H hỗ trợ chế độ chạy đơn nhân khi dùng pin và đạt hiệu năng tối đa khi kết hợp nguồn điện",2024-11-21T23:49:33.187Z,5 tháng trước,2025-04-16 17:36:42,BẢO TÍN,6789.0,False,0.0,"{'images': [], 'videos': []}",861557174490,5.0,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8159,[],Máy dùng cấu hình mạnh i9 kết hợp màn hình oled sáng đẹp lên đến 2.8k giúp máy làm văn phòng rất tốt,2024-11-21T23:43:29.490Z,5 tháng trước,2025-04-16 17:36:42,Nguyễn Thành Nam,6788.0,False,0.0,"{'images': [], 'videos': []}",861557174490,5.0,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8161,[],Máy rất mạnh chip i9 giúp hiệu năng đơn nhân rất mạnh dùng các phần mềm photoshop hay thiết kế nên dùng máy này,2024-11-21T23:37:43.709Z,5 tháng trước,2025-04-16 17:36:42,Phú,6787.0,False,0.0,"{'images': [], 'videos': []}",861557174490,5.0,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8163,[],Máy thiết kế ngoại hình như một máy văn phòng thông thường nhưng bên trong là cấu hình chuyên nghiệp dành cho công việc và cả chơi game AAA,2024-11-21T22:53:49.692Z,5 tháng trước,2025-04-16 17:36:42,Thành,6786.0,False,0.0,"{'images': [], 'videos': []}",861557174490,5.0,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
8165,[],"Chiếc máy tính văn phòng cao cấp với cấu hình rất mạnh i9 xử lý tốt mọi tác vụ văn phòng, mình mở rất nhiều trang tính và làm rất nhiều công thức máy vẫn xử lý nhanh chóng",2024-11-21T22:52:39.271Z,5 tháng trước,2025-04-16 17:36:42,HÙNG DUY,6785.0,False,0.0,"{'images': [], 'videos': []}",861557174490,5.0,,861557174490,Asus Vivobook Pro K3405VC-KM070W i9 13900H
