product_id,name,manufacturer,cpu_model,laptop_height_mm,laptop_width_mm,cpu_boost_clock_ghz,root_price_vnd,cpu_threads,cpu_cores,ram_speed,discounted_price_vnd,ram_type,refresh_rate_hz,cpu_base_clock_ghz,ram_slots,battery_capacity_wh,vga_type,laptop_depth_mm,vga_vram_gb,laptop_camera
68366,Laptop HP Elitebook 820 G3,hp,6200U,256.0,375.0,2.8,25974000.0,4.0,2.0,2133.0,,DDR3L,60.0,2.4,1.0,47.0,card tích hợp,28.0,,hd
48077,Laptop ASUS Gaming ROG Strix G531GT-AL030T,asus,9750H,275.0,360.0,4.5,24700000.0,12.0,6.0,2666.0,,DDR4,144.0,2.6,2.0,48.0,card rời,21.0,4.0,hd
59205,Laptop Dell XPS 9500-Bạc,dell,10300H,23.0,34.0,4.0,33774000.0,8.0,4.0,2933.0,,DDR4,60.0,4.0,2.0,56.0,card tích hợp,1.8,,hd
68439,Laptop Dell Latitude 5400,dell,8365U,228.0,333.0,4.4,26000000.0,8.0,4.0,2400.0,,DDR4,60.0,1.6,2.0,68.0,card tích hợp,20.3,,hd
97462,MacBook Air 15 inch M3 16GB - 1TB 2024 Sạc 70W | Chính hãng Apple Việt Nam-Xám,apple,m3,237.6,340.4,,47990000.0,8.0,8.0,6400.0,42990000.0,LPDDR5,60.0,,0.0,66.5,card tích hợp,11.5,,full hd
88397,MacBook Air 15 inch M3 16GB - 1TB 2024 Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,m3,237.6,340.4,4.05,47990000.0,8.0,8.0,6400.0,47490000.0,LPDDR5,60.0,2.75,0.0,66.5,card tích hợp,11.5,,full hd
94519,Laptop ASUS ROG Strix SCAR 18 G834JYR-R6199-Đen,asus,14900HX,294.0,399.0,5.8,119990000.0,32.0,24.0,5600.0,99990000.0,DDR5,240.0,2.2,2.0,90.0,card rời,23.1,16.0,hd
66009,Laptop HP Probook 440 G9,hp,1235U,213.9,321.9,4.4,20774000.0,12.0,10.0,3200.0,19500000.0,DDR4,60.0,1.3,1.0,51.0,card tích hợp,19.9,,hd
60387,Laptop Dell Latitude E7250-Đen,dell,5300U,210.8,309.9,2.9,28574000.0,4.0,2.0,1600.0,,DDR3,60.0,2.3,2.0,52.0,card tích hợp,20.3,0.0,hd
103005,Laptop Dell Inspiron 15 3520 9NGK8 - Nhp khu chnh hng,dell,1255U,235.6,358.5,4.5,20490000.0,12.0,10.0,3200.0,17890000.0,DDR4,120.0,4.4,2.0,41.0,card tích hợp,17.0,,hd
95725,Laptop MSI Katana 15 B13UDXK-2270VN-Đen,msi,13500H,259.0,359.0,4.7,23990000.0,16.0,12.0,5200.0,20590000.0,DDR5,144.0,2.6,2.0,53.5,card rời,24.9,6.0,hd
63534,Laptop Lenovo Thinkpad P51-Đen,lenovo,7820HQ,252.3,377.4,3.9,52000000.0,8.0,4.0,2400.0,,DDR4,60.0,2.9,4.0,90.0,card rời,24.5,4.0,hd
81014,Laptop Lenovo ThinkPad E16 GEN 1 21JN006GVN-Xám,lenovo,1355U,247.7,356.1,5.0,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.6,2.0,47.0,card tích hợp,19.9,0.0,full hd
100462,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam-Bạc,apple,m4 pro,221.2,312.6,,73790000.0,14.0,14.0,8533.0,73290000.0,LPDDR5X,120.0,,0.0,72.4,card tích hợp,15.5,,full hd
100461,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam-Đen,apple,m4 pro,221.2,312.6,,73790000.0,,14.0,8533.0,73290000.0,LPDDR5X,120.0,,0.0,72.4,card tích hợp,15.5,,full hd
78390,Laptop Gigabyte G5 KF5-53VN383SH-Đen,gigabyte,13500H,22.7,360.0,4.7,26290000.0,16.0,12.0,4800.0,22090000.0,DDR5,144.0,4.7,2.0,54.0,card rời,238.0,6.0,hd
93540,Laptop ASUS ExpertBook P1 P1503CVA-I5SE16-63WS-Xám,asus,13500H,232.2,359.5,4.7,20990000.0,16.0,12.0,3200.0,17990000.0,DDR5,60.0,2.6,2.0,63.0,card tích hợp,19.9,,hd
68367,Laptop HP Elitebook 840 G9,hp,1260P,224.0,315.6,4.7,46800000.0,16.0,12.0,4800.0,42900000.0,DDR5,60.0,2.1,2.0,51.0,card tích hợp,19.2,,full hd
59216,Laptop Dell XPS 15 7590-Bạc,dell,9300H,23.0,35.0,4.0,28600000.0,8.0,4.0,2666.0,,DDR4,60.0,4.0,2.0,57.0,card tích hợp,1.7,,hd
66091,Laptop Dell Inspiron 7425-Xám,dell,5625U,236.2,358.1,4.3,20990000.0,12.0,6.0,3200.0,17990000.0,DDR4,60.0,2.3,1.0,54.0,card rời,17.8,,hd
102625,Laptop ASUS Zenbook S 16 UM5606KA-RK127WS-Trắng,asus,350,243.0,353.6,5.0,42990000.0,16.0,8.0,7500.0,39490000.0,LPDDR5X,120.0,2.0,0.0,78.0,card rời,11.9,,full hd
74136,Laptop Gigabyte G5 MF5-52VN353SH-Đen,gigabyte,13500H,238.0,360.0,4.7,23990000.0,16.0,12.0,4800.0,19990000.0,DDR5,144.0,2.6,2.0,54.0,card rời,227.0,6.0,hd
74202,Laptop HP Gaming Victus 15-FB1022AX 94F19PA-Bạc,hp,7535HS,255.0,357.9,4.5,20990000.0,12.0,6.0,4800.0,17990000.0,DDR5,165.0,3.3,2.0,52.5,card rời,23.5,4.0,hd
55345,Laptop Gigabyte G5 KE-52VN263SH,gigabyte,12500H,238.0,360.0,4.5,25974000.0,16.0,12.0,3200.0,22099740.0,DDR4,144.0,2.5,2.0,54.0,card rời,23.9,6.0,hd
84242,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Hồng,apple,apple m3,461.0,547.0,4.05,57990000.0,8.0,8.0,6400.0,51990000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,,full hd
84243,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,m3,461.0,547.0,4.05,54990000.0,8.0,8.0,6400.0,51990000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,,full hd
85490,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Xanh dương,apple,m3,461.0,547.0,4.05,49390000.0,8.0,8.0,6400.0,49390000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,,full hd
53832,Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006,acer,5600H,255.0,363.4,4.2,23400000.0,12.0,6.0,3200.0,18980000.0,DDR4,144.0,3.3,2.0,57.0,card rời,23.9,4.0,hd
68429,Laptop HP Probook 6570B,hp,3110M,251.0,374.0,,18200000.0,4.0,2.0,1600.0,,DDR3,60.0,2.4,2.0,55.0,card tích hợp,34.0,,hd
65990,Laptop Dell Vostro 5568,dell,7200U,23.3,389.0,3.1,22100000.0,4.0,2.0,2400.0,,DDR4,60.0,2.5,2.0,42.0,card rời,258.0,2.0,hd
71876,Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000BVN-Xám,lenovo,12450H,235.0,359.3,4.4,17990000.0,12.0,8.0,4800.0,12990000.0,LPDDR5,60.0,2.0,0.0,47.0,card tích hợp,17.9,,full hd
74340,Laptop HP ENVY X360 13-BF0092TU 76V59PA-Xanh Đen,hp,1250U,214.9,298.3,4.7,25990000.0,12.0,10.0,4266.0,20990000.0,LPDDR4X,60.0,1.1,0.0,66.0,card tích hợp,16.1,,full hd
66004,Laptop Alienware X14 R1,dell,12700H,262.0,321.0,4.7,49374000.0,20.0,14.0,4800.0,,LPDDR5,144.0,2.3,0.0,80.5,card rời,14.5,4.0,hd
68438,Laptop Dell Latitude 5520,dell,1145G7,233.3,357.8,4.4,32474000.0,8.0,4.0,3200.0,,DDR4,60.0,2.6,1.0,63.0,card tích hợp,19.9,0.0,hd
55952,Laptop Dell XPS 13 9300-Bạc,dell,1035G1,20.0,30.0,3.6,25974000.0,8.0,4.0,3733.0,23374000.0,LPDDR4X,60.0,1.0,0.0,51.0,card tích hợp,1.2,,hd
103107,Laptop MSI Titan 18 HX AI A2XWJG-622VN-Đen,msi,i9-14900hx,307.5,404.0,5.5,174990000.0,24.0,24.0,6400.0,174590000.0,DDR5,120.0,2.8,2.0,99.9,card rời,24.0,24.0,full hd
66134,Laptop Dell Alienware M15 R7-Đen,dell,12700H,272.5,356.2,4.7,48990000.0,20.0,14.0,4800.0,34990000.0,DDR5,165.0,2.1,2.0,87.0,card rời,23.9,6.0,hd
66007,Laptop Dell Alienware M16,dell,13650HX,289.9,368.9,4.9,49300000.0,20.0,14.0,4800.0,38999740.0,DDR5,165.0,2.6,2.0,86.0,card rời,25.4,6.0,full hd
95954,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Tím,apple,Apple M4,461.0,547.0,,44990000.0,,8.0,7500.0,44490000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,0.0,full hd
95957,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Xanh lá,apple,Apple M4,461.0,547.0,,44990000.0,,8.0,7500.0,44490000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,,full hd
95956,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Xanh,apple,apple m3,461.0,547.0,4.05,44990000.0,8.0,8.0,7500.0,44490000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,0.0,full hd
95951,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,apple m3,461.0,547.0,4.05,44990000.0,,8.0,7500.0,44490000.0,LPDDR5,60.0,2.8,0.0,0.0,card tích hợp,147.0,0.0,full hd
95952,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Cam,apple,apple m4,461.0,547.0,,44990000.0,,8.0,7500.0,44490000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,,full hd
95955,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Vàng,apple,m3,461.0,547.0,4.05,44990000.0,8.0,8.0,7500.0,44490000.0,LPDDR5,60.0,2.75,0.0,0.0,card tích hợp,147.0,,full hd
95953,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Hồng,apple,m4,461.0,547.0,4.4,44990000.0,8.0,8.0,7500.0,44490000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,0.0,full hd
95949,MacBook Air M3 15 inch 2024 24GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xám,apple,apple m3,237.6,340.4,4.05,42990000.0,8.0,8.0,6400.0,35490000.0,LPDDR5,60.0,,0.0,70.0,card tích hợp,11.5,,full hd
95946,MacBook Air M3 15 inch 2024 24GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,M3,11.5,340.4,4.05,42990000.0,8.0,8.0,6400.0,35490000.0,LPDDR5,60.0,,0.0,70.0,card tích hợp,237.6,0.0,full hd
95948,MacBook Air M3 15 inch 2024 24GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Trắng vàng,apple,apple m3,11.5,340.4,4.05,42990000.0,8.0,8.0,6400.0,35490000.0,LPDDR5,60.0,2.75,0.0,70.0,card tích hợp,237.6,,full hd
89304,MacBook Air M3 15 inch 2024 24GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đen,apple,M3,11.5,340.4,4.05,42990000.0,8.0,8.0,6400.0,35490000.0,LPDDR5,60.0,,0.0,70.0,card tích hợp,237.6,,full hd
80292,Laptop ASUS ExpertBook B1 B1402CVA-NK0062W-Đen,asus,1335U,214.5,326.9,4.6,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.3,1.0,42.0,card tích hợp,19.9,0.0,hd
64489,Laptop Vaio FE 15 VWNC51527-BL-Bạc,vaio,1235U,238.8,358.1,4.4,17990000.0,12.0,10.0,4266.0,14990000.0,LPDDR4X,60.0,1.3,0.0,42.0,card tích hợp,19.8,,full hd
64506,Laptop Lenovo Legion Slim 5 16IRH8 82YA00BUVN-Xám,lenovo,13700H,260.3,359.7,5.0,43990000.0,20.0,14.0,5200.0,39590000.0,GDDR5,165.0,2.4,2.0,80.0,card tích hợp,19.9,0.0,full hd
68363,Laptop HP Elitebook 840 G6,hp,8365U,234.0,326.0,4.1,33774000.0,8.0,4.0,2660.0,,DDR4,60.0,1.6,2.0,50.0,card tích hợp,18.0,0.0,hd
68432,Laptop HP Probook 450 G3,hp,6200U,10.4,14.9,2.8,18200000.0,4.0,2.0,1600.0,,DDR3,60.0,2.3,2.0,44.0,card tích hợp,1.0,,hd
68435,Laptop HP Elitebook 640 G9,hp,1255U,213.9,321.9,4.7,21840000.0,12.0,10.0,3200.0,,DDR4,60.0,2.1,2.0,42.0,card tích hợp,19.9,0.0,hd
68447,Laptop HP Elitebook 8460P,hp,2520M,34.0,338.0,3.2,,4.0,2.0,1333.0,,DDR3,60.0,2.5,2.0,62.0,card tích hợp,231.0,,hd
103037,MacBook Pro 16 M4 Max 16CPU 40GPU 128GB 2TB Nano | Chính hãng Apple Việt Nam-Bạc,apple,Apple M4 Max,248.1,355.7,4.4,141290000.0,16.0,16.0,8533.0,140790000.0,LPDDR5X,120.0,,0.0,100.0,card tích hợp,16.8,,full hd
35719,Laptop ASUS VivoBook X413JA,asus,1005G1,210.0,320.0,3.4,12990000.0,4.0,2.0,2400.0,11591000.0,DDR4,60.0,1.2,1.0,42.0,card tích hợp,18.0,0.0,hd
80301,Laptop ASUS ExpertBook B1 B1502CVA-NJ0149W-Đen,asus,1315U,233.0,361.6,4.5,12490000.0,8.0,6.0,3200.0,10660000.0,DDR4,60.0,1.2,1.0,42.0,card tích hợp,19.9,,hd
80387,Laptop ASUS ExpertBook B1 B1402CVA-NK0177W-Đen,asus,1355U,214.5,326.9,5.0,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.7,1.0,42.0,card tích hợp,19.9,,hd
102666,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,apple m4,237.6,340.4,,36990000.0,,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,66.5,card tích hợp,11.5,120.0,full hd
102663,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,apple,apple m4,237.6,340.4,4.4,36990000.0,10.0,10.0,7500.0,36490000.0,LPDDR5X,60.0,2.75,0.0,66.5,card tích hợp,11.5,120.0,full hd
102664,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,m4,237.6,340.4,4.4,36990000.0,,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,66.5,card tích hợp,11.5,120.0,full hd
102665,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,apple,M4,237.6,340.4,4.4,36990000.0,10.0,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,66.5,card tích hợp,11.5,120.0,full hd
100314,iMac M4 2024 24 inch 8CPU 8GPU 16GB 1TB Ethernet | Chính hãng Apple Việt Nam-Xanh dương,apple,M4,461.0,547.0,4.4,45700000.0,8.0,8.0,7500.0,45200000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,0.0,full hd
88395,Macbook Pro 14 M3 Pro 128GB - 8TB | Chính hãng Apple Việt Nam-Đen,apple,m3 max,221.2,312.6,4.05,194990000.0,16.0,16.0,6400.0,194490000.0,LPDDR5,120.0,2.75,0.0,72.4,card tích hợp,15.5,,full hd
93537,Laptop ASUS ExpertBook P1 P1503CVA-I7SE16-63WS-Xám,asus,13700H,232.2,359.5,5.0,20990000.0,20.0,14.0,4800.0,17990000.0,DDR5,60.0,2.4,2.0,63.0,card tích hợp,19.9,,hd
45176,Laptop Acer Aspire 3 A315-42-R4XD NX.HF9SV.008,acer,3500U,256.0,381.0,3.7,10990000.0,8.0,4.0,2400.0,9990000.0,DDR4,60.0,2.1,1.0,37.0,card tích hợp,25.0,0.0,hd
55147,Laptop Lenovo Yoga Slim 7 Carbon 13IAP7 82U90044VN,lenovo,1240P,206.0,301.0,4.4,29990000.0,16.0,12.0,4800.0,22990000.0,LPDDR5,90.0,1.7,0.0,50.0,card tích hợp,14.8,,hd
100885,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 96W | Chính hãng Apple Việt Nam-Đen,apple,apple m4,221.2,312.6,,44290000.0,10.0,10.0,7500.0,43790000.0,LPDDR5,120.0,,0.0,72.4,card tích hợp,15.5,0.0,full hd
56862,Laptop HP Gaming Victus 15-FA0110TX 7C0R3PA,hp,12700H,255.0,357.9,4.7,26990000.0,20.0,14.0,3200.0,20990000.0,DDR4,144.0,2.3,1.0,70.0,card rời,23.5,4.0,hd
100884,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 96W | Chính hãng Apple Việt Nam-Bạc,apple,M4,221.2,312.6,4.4,44290000.0,10.0,10.0,7500.0,43790000.0,LPDDR5,120.0,,0.0,72.4,card tích hợp,15.5,,full hd
75052,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 1TB) | Chính hãng Apple Việt Nam-Bạc,apple,m2,19.7,19.7,3.49,29990000.0,,8.0,6400.0,27490000.0,LPDDR5,,,0.0,0.0,card tích hợp,3.6,,
80304,Laptop ASUS ExpertBook B1 B1502CVA-NJ0175W-Đen,asus,1335U,233.0,361.6,4.6,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.3,1.0,42.0,card tích hợp,19.9,,hd
80397,Laptop ASUS ExpertBook B1 B1402CVA-NK0176W-Đen,asus,1335U,214.5,326.9,4.6,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.3,1.0,42.0,card tích hợp,19.9,0.0,hd
68448,Laptop HP Elitebook 840 G3,hp,6300U,18.9,338.0,3.0,,4.0,2.0,2133.0,,DDR4,60.0,2.4,2.0,46.0,card tích hợp,237.0,,hd
54344,Laptop Gaming Acer Nitro 5 AN515-55-5923 NH.Q7NSV.004,acer,10300H,255.0,363.4,4.5,20990000.0,8.0,4.0,2933.0,19990000.0,DDR4,144.0,2.5,2.0,57.5,card tích hợp,23.9,4.0,hd
62597,Laptop Asus VivoBook 14 X1404VA-NK125W-Bạc,asus,1335U,213.9,324.9,4.6,15990000.0,12.0,10.0,3200.0,12990000.0,DDR4,120.0,1.3,1.0,42.0,card tích hợp,17.9,,hd
66271,Laptop Asus Zenbook S 13 Oled UX5304VA-NQ126W-Xám,asus,1355U,216.3,296.2,5.0,33990000.0,12.0,10.0,6000.0,30990000.0,LPDDR5,60.0,1.7,0.0,63.0,card tích hợp,10.9,0.0,hd
60179,Laptop Dell Latitude E7450-Đen,dell,5010U,231.5,337.0,,27274000.0,,,1600.0,,DDR3L,60.0,,2.0,51.0,card tích hợp,18.8,,hd
102668,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,apple,M4,237.6,340.4,4.4,41990000.0,10.0,10.0,7500.0,41490000.0,LPDDR5X,60.0,2.8,0.0,66.5,card tích hợp,11.5,120.0,full hd
102669,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,m4,237.6,340.4,,41990000.0,,10.0,7500.0,41490000.0,LPDDR5X,60.0,,0.0,66.5,card tích hợp,11.5,120.0,full hd
75412,Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 1TB) | Chính hãng Apple Việt Nam-Bạc,apple,m2 pro,19.7,19.7,3.5,46990000.0,10.0,10.0,6400.0,42490000.0,LPDDR5,,3.2,0.0,0.0,card tích hợp,3.6,0.0,full hd
94477,Laptop ASUS ROG Strix G18 G814JVR-N6089W-Xám,asus,14900HX,294.0,399.0,5.8,74100000.0,32.0,24.0,5600.0,63700000.0,DDR5,240.0,2.2,2.0,90.0,card rời,23.1,8.0,hd
80299,Laptop ASUS ExpertBook B1 B1502CVA-NJ0148W-Đen,asus,1355U,233.0,361.6,5.0,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.7,2.0,42.0,card tích hợp,19.9,0.0,hd
64514,Laptop Lenovo Yoga Pro 7 14IRH8 82Y70050VN-Xanh dương,lenovo,13700H,226.5,325.5,5.0,34990000.0,20.0,16.0,5200.0,32990000.0,DDR5,120.0,2.4,1.0,73.0,card tích hợp,15.6,6.0,full hd
64753,Laptop MSI Prestige 13 EVO A13M-081VN-Xám,msi,1360P,210.0,299.0,5.0,27300000.0,16.0,12.0,4800.0,23400000.0,DDR5,60.0,2.2,1.0,75.0,card tích hợp,16.9,0.0,full hd
65175,Laptop HP Envy 16-H0205TX 7C0T2PA-Bạc,hp,12900H,251.8,357.4,5.0,43680000.0,20.0,14.0,4800.0,32470000.0,DDR5,120.0,2.5,2.0,83.0,card rời,19.9,6.0,hd
45234,Laptop HP VICTUS 16-S0077AX 8C5N6PA - C p,hp,7840HS,259.4,369.0,4.5,24950000.0,16.0,8.0,5600.0,22990000.0,DDR5,144.0,3.3,2.0,70.0,card rời,23.9,6.0,hd
55951,Laptop Dell XPS 13 9370-Vàng,dell,8550U,199.0,302.0,4.0,27300000.0,8.0,4.0,1866.0,,DDR3L,60.0,1.8,0.0,52.0,card tích hợp,11.6,0.0,hd
103035,iMac M4 2024 24 inch 8CPU 8GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,m4,461.0,547.0,4.4,44990000.0,8.0,8.0,7500.0,44490000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,147.0,0.0,full hd
102822,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Ánh sao,apple,m4,215.0,304.1,,36990000.0,10.0,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
102820,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Xanh da trời,apple,m4,215.0,304.1,4.4,36990000.0,10.0,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
102821,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Bạc,apple,m4,215.0,304.1,4.4,36990000.0,10.0,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
102823,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,m4,215.0,304.1,4.4,36990000.0,10.0,10.0,7500.0,36490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
80259,Laptop Asus Expertbook B1 B1502CVA-NJ0050W-Đen,asus,335U,233.0,361.6,4.6,0.0,12.0,10.0,3200.0,0.0,DDR4,60.0,1.3,1.0,42.0,card tích hợp,19.9,0.0,hd
101365,Mac mini M4 2024 10CPU 10GPU 16GB 256GB Ethernet 10 Gigabit,apple,m4,127.0,127.0,4.4,17490000.0,10.0,10.0,7500.0,16990000.0,LPDDR5,60.0,,0.0,0.0,card tích hợp,50.0,0.0,hd
81021,Laptop Lenovo Ideapad 3 15IAU7 82RK015AVN-Xám,lenovo,1215U,236.5,359.2,4.4,0.0,8.0,6.0,3200.0,0.0,DDR4,165.0,1.7,2.0,45.0,card tích hợp,19.9,0.0,hd
64806,Laptop Lenovo Legion Slim 5 16IRH8 82YA008HVN-Xám,lenovo,13700H,260.3,359.7,5.0,32990000.0,20.0,14.0,5200.0,31990000.0,DDR5,165.0,2.4,2.0,80.0,card rời,19.9,6.0,full hd
60381,Laptop Dell Latitude E5570-Đen,dell,6820HQ,23.2,376.0,3.7,,8.0,4.0,2133.0,8900000.0,DDR4,60.0,2.7,2.0,62.0,card rời,254.8,2.0,hd
59432,Laptop Dell Latitude 5420-Xám,dell,1135G7,212.0,321.4,4.2,21840000.0,8.0,4.0,3200.0,10990000.0,DDR4,60.0,2.4,2.0,63.3,card tích hợp,19.3,,full hd
101373,iMac M4 2024 24 inch 10CPU 10GPU 24GB 1TB Touch ID | Chính hãng Apple Việt Nam-Bạc,apple,m4,461.0,547.0,4.4,55700000.0,10.0,10.0,7500.0,55200000.0,LPDDR5,60.0,2.75,0.0,0.0,card tích hợp,147.0,0.0,full hd
66013,Laptop Acer Aspire 3 A315-58-529V NX.ADDSV.00N-Bạc,acer,1135G7,238.4,363.4,4.2,0.0,8.0,4.0,2400.0,0.0,DDR4,60.0,2.4,2.0,36.7,card tích hợp,19.9,0.0,hd
84493,Laptop Lenovo Legion 7 PRO 16IRX9H 83DE001NVN-Đen,lenovo,14900HX,262.1,363.5,5.8,72800000.0,32.0,24.0,5600.0,63700000.0,DDR5,240.0,2.2,2.0,99.9,card rời,21.9,12.0,full hd
65992,Laptop Dell Vostro 5470,dell,4200U,233.5,337.6,2.6,14274000.0,4.0,2.0,1600.0,,DDR3L,60.0,1.6,1.0,51.0,card rời,18.3,2.0,hd
68428,Laptop HP Probook 6560B,hp,2520M,251.0,374.0,3.2,23374000.0,4.0,2.0,1333.0,,DDR3,60.0,2.5,2.0,55.0,card tích hợp,34.0,,hd
60389,Laptop Dell Latitude E6420-Đen,dell,2520M,241.3,353.1,3.2,8450000.0,4.0,2.0,1333.0,3500000.0,DDR3,60.0,2.5,2.0,60.0,card tích hợp,33.0,0.0,hd
54350,Laptop Dell Inspiron 5515 R1505S,dell,5500U,228.0,356.0,4.0,16900000.0,8.0,4.0,3200.0,15990000.0,DDR4,60.0,2.1,2.0,65.0,card rời,17.9,,hd
51454,Laptop Lenovo 100E Gen 2 Celeron,lenovo,N4020,204.7,290.0,2.8,5850000.0,2.0,2.0,2400.0,3500000.0,LPDDR4,60.0,1.1,0.0,42.0,card tích hợp,19.9,0.0,hd
97553,Laptop HP Envy X360 2IN1 14-FC0088TU A19BYPA-Bạc,hp,155U,218.9,313.3,4.8,21840000.0,14.0,12.0,6400.0,19944000.0,LPDDR5,120.0,1.2,0.0,59.0,card tích hợp,16.9,0.0,full hd
66092,Laptop Dell Vostro 5468,dell,7200U,21.6,343.0,3.1,15990000.0,4.0,2.0,2400.0,14990000.0,DDR4,60.0,2.5,2.0,42.0,card rời,240.0,2.0,hd
46095,Laptop HP 240 G8 518V8PA,hp,1135G7,225.9,324.0,4.2,11700000.0,8.0,4.0,3200.0,11700000.0,DDR4,60.0,1.7,2.0,41.04,card tích hợp,19.9,0.0,hd
52281,Laptop Lenovo Thinkbook 14 G2 ARE,lenovo,4700U,217.5,323.0,4.1,15600000.0,8.0,8.0,3200.0,13000000.0,DDR4,60.0,2.0,1.0,45.0,card rời,17.9,,hd
93498,Laptop ASUS ExpertBook P5 P5405CSA-NZ0451W-Xám,asus,226V,223.2,312.0,4.5,29490000.0,8.0,8.0,5200.0,29090000.0,LPDDR5X,144.0,1.6,0.0,63.0,card tích hợp,14.9,0.0,full hd
104186,Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX001JVN,lenovo,350,222.0,313.4,5.0,26990000.0,16.0,8.0,5600.0,26090000.0,DDR5,60.0,2.0,2.0,60.0,card rời,16.9,,full hd
