product_id,name,manufacturer,laptop_height_mm,laptop_width_mm,cpu_boost_clock_ghz,root_price_vnd,cpu_threads,cpu_cores,ram_speed,discounted_price_vnd,ram_type,refresh_rate_hz,cpu_base_clock_ghz,ram_slots,battery_capacity_wh,cpu_model,vga_type,laptop_depth_mm,vga_vram_gb,laptop_camera
101863.0,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,237.6,340.4,,41990000.0,,10.0,7500.0,41490000.0,LPDDR5X,,,0.0,66.5,,card tích hợp,11.5,120.0,full hd
93366.0,Laptop ASUS ExpertBook P5 P5405CSA-NZ0016W-Xám,asus,223.2,312.0,4.5,27990000.0,8.0,8.0,,23690000.0,LPDDR5X,144.0,1.6,0.0,63.0,226V,card tích hợp,14.9,,full hd
92249.0,Laptop Acer Aspire 5 Spin 14 A5SP14-51MTN-78JH-Xám,acer,225.5,318.2,5.0,19990000.0,,,5200.0,16590000.0,LPDDR5,60.0,3.7,0.0,50.0,1355U,card tích hợp,18.0,,full hd
97068.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,63790000.0,,14.0,8533.0,62990000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
97067.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,63790000.0,,14.0,8533.0,62990000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
98623.0,Mac mini M4 2024 10CPU 10GPU 32GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,29990000.0,,10.0,7500.0,29090000.0,LPDDR5,,,0.0,0.0,,card tích hợp,50.0,,
77529.0,Laptop MSI Cyborg 15 A12VE-240VN-ĐEN,msi,250.0,359.0,4.4,19990000.0,12.0,8.0,,15990000.0,DDR5,144.0,2.0,2.0,53.5,12450H,card rời,21.9,4.0,hd
63018.0,Laptop MSI Modern 15 B13M-438VN-Đen,msi,241.0,359.0,4.6,18490000.0,12.0,10.0,3200.0,11990000.0,DDR4,60.0,,1.0,65.0,1335U,card tích hợp,19.9,,hd
95826.0,Laptop ASUS TUF Gaming F16 FX607JV-N3199W-Xám,asus,252.0,355.0,4.9,32990000.0,,14.0,4800.0,28990000.0,DDR5,165.0,2.6,2.0,90.0,13650HX,card rời,22.1,8.0,hd
93670.0,Laptop Dell Latitude 5550 71047019-Xám,dell,23.3,35.7,4.9,32490000.0,14.0,12.0,2800.0,29590000.0,DDR5,60.0,,2.0,54.0,165U,card tích hợp,20.8,,full hd
88364.0,Laptop MSI Gaming Thin 15 B13UC-2081VN-Xám,msi,254.0,359.0,,21990000.0,,,320.0,17990000.0,DDR4,144.0,,2.0,52.4,13420H,card rời,21.7,4.0,hd
76750.0,Laptop Lenovo Yoga Slim 6 14IRH8 83E0000VVN-Xám,lenovo,221.0,312.0,5.0,24990000.0,20.0,14.0,5200.0,22590000.0,LPDDR5X,60.0,2.4,0.0,65.0,13700H,card tích hợp,14.9,,full hd
94800.0,Laptop Lenovo ThinkPad E16 GEN 1 21JN00GLVN-Đen,lenovo,247.7,356.1,4.6,21990000.0,12.0,8.0,3200.0,19590000.0,DDR4,,2.1,2.0,47.0,13420H,card tích hợp,19.8,,full hd
55046.0,Laptop MSI Modern 14 C12M-241VN-Đen,msi,223.0,320.0,4.7,19990000.0,12.0,10.0,3200.0,12600000.0,DDR4,60.0,,,39.0,1255U,card tích hợp,19.5,,hd
100419.0,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00MCVN-Xám,lenovo,235.0,359.3,4.5,16490000.0,16.0,8.0,3200.0,13990000.0,DDR4,,2.0,1.0,47.0,5825U,card rời,17.9,,hd
94111.0,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam-Đen,apple,248.1,355.7,,64990000.0,,14.0,8533.0,63990000.0,LPDDR5X,120.0,,0.0,100.0,,card tích hợp,16.8,,full hd
94110.0,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,248.1,355.7,,64990000.0,,14.0,8533.0,63990000.0,LPDDR5X,120.0,,0.0,100.0,,card tích hợp,16.8,,full hd
102314.0,Laptop ASUS Vivobook S 14 FLIP TP3402VA-LZ632W-Bạc,asus,227.6,313.2,4.6,20990000.0,12.0,8.0,,18090000.0,DDR4,60.0,2.1,2.0,50.0,13420H,card tích hợp,18.9,,full hd
101106.0,Laptop HP Pavilion 15-EG3094TU 8C5L5PA V2-Vàng,hp,234.0,360.2,4.6,19990000.0,12.0,10.0,3200.0,16690000.0,DDR4,60.0,1.3,2.0,41.0,1335U,card tích hợp,17.9,,hd
78399.0,Laptop Gigabyte G5 MF5-52VN383SH-Đen,gigabyte,238.0,360.0,4.7,25790000.0,16.0,12.0,4800.0,19590000.0,DDR5,144.0,,2.0,54.0,13500H,card rời,227.0,6.0,hd
92493.0,Laptop MSI Prestige 14 AI Studio C1UDXG-058VN-Xám,msi,246.5,313.4,4.8,30990000.0,,16.0,5600.0,26490000.0,DDR5,144.0,,2.0,90.0,155H,card rời,18.9,6.0,full hd
44542.0,Samsung Galaxy Book,samsung,229.1,356.6,,,,,,,LPDDR4X,,,0.0,54.0,1165G7,card tích hợp,15.4,,hd
100869.0,Laptop ASUS Zenbook 14 UX3405CA-PZ368WS-Xanh,asus,220.1,312.4,5.1,34990000.0,16.0,16.0,,30490000.0,LPDDR5X,120.0,2.0,0.0,75.0,255H,card tích hợp,14.9,,full hd
97522.0,Laptop ASUS ROG Strix G16 G614JV-N4369W-Xám,asus,264.0,354.0,4.9,42990000.0,,14.0,4800.0,34590000.0,DDR5,240.0,2.6,2.0,90.0,13650HX,card rời,22.6,8.0,hd
86693.0,Laptop Lenovo V14 G4 IRU 83A000BGVN-Xám,lenovo,215.2,324.2,4.6,14590000.0,12.0,8.0,3200.0,13190000.0,DDR4,,2.1,2.0,38.0,13420H,card tích hợp,19.9,,hd
102623.0,Laptop ASUS Zenbook S 16 UM5606KA-RK113WS-Xám,asus,243.0,353.6,5.0,42990000.0,16.0,8.0,,39490000.0,LPDDR5X,120.0,2.0,0.0,78.0,350,card rời,11.9,,full hd
95824.0,Laptop ASUS TUF Gaming F16 FX607JU-N3139W-Xám,asus,252.0,355.0,4.9,30990000.0,,14.0,4800.0,27890000.0,DDR5,165.0,2.6,2.0,90.0,13650HX,card rời,22.1,6.0,hd
80290.0,Laptop Asus ExpertBook B1 B1402CVA-NK0157W-Đen,asus,214.5,326.9,5.0,18490000.0,,10.0,,15090000.0,DDR4,60.0,1.7,1.0,42.0,1355U,card tích hợp,19.9,,hd
94114.0,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,248.1,355.7,,89990000.0,,14.0,8533.0,87490000.0,LPDDR5X,120.0,,0.0,100.0,,card tích hợp,16.8,,full hd
94115.0,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Đen,apple,248.1,355.7,,89990000.0,,14.0,8533.0,87490000.0,LPDDR5X,120.0,,0.0,100.0,,card tích hợp,16.8,,full hd
100863.0,Laptop ASUS Vivobook 16 M1607KA-MB091WS-Bạc,asus,250.6,357.0,5.0,22990000.0,16.0,8.0,,19490000.0,DDR5,60.0,2.0,,42.0,350,card rời,17.9,,full hd
92501.0,Laptop MSI Prestige 14 AI Studio C1VEG-056VN-Xám,msi,246.5,313.4,4.8,36990000.0,,16.0,5600.0,31990000.0,DDR5,60.0,,2.0,90.0,155H,card rời,18.9,6.0,full hd
90902.0,Laptop MSI Prestige 14 EVO B13M-401VN-Bạc,msi,227.5,314.0,4.7,19990000.0,16.0,12.0,4800.0,16490000.0,LPDDR5,60.0,2.6,0.0,72.0,13500H,card tích hợp,17.9,,full hd
97905.0,Laptop HP 15-FD1063TU 9Z2Y1PA-Vàng,hp,236.0,359.8,4.5,20990000.0,18.0,14.0,2800.0,17990000.0,DDR5,,,,41.0,125H,card tích hợp,18.6,,hd
91207.0,Laptop Dell Inspiron 15 3520 71045026-Đen,dell,235.6,358.5,,16990000.0,,,2666.0,16090000.0,DDR4,120.0,,2.0,,1235U,card tích hợp,19.0,,hd
95038.0,Laptop Acer Swift 14 AI SF14-51-75VP-Xanh,acer,221.2,312.4,4.8,39990000.0,8.0,8.0,4266.5,39390000.0,LPDDR5X,90.0,3.7,0.0,65.0,258V,card tích hợp,9.7,,hd
60663.0,Laptop Asus TUF Gaming A15 FA507XI-LP420W-Xám,asus,251.0,354.0,5.2,37990000.0,16.0,8.0,4800.0,32090000.0,DDR5,,,2.0,90.0,7940HS,card rời,22.4,8.0,hd
101304.0,Laptop ASUS Vivobook S 16 S5606CA-RI115WS-Xanh,asus,246.9,353.6,5.1,35990000.0,16.0,16.0,,32290000.0,LPDDR5X,120.0,2.0,0.0,75.0,255H,card tích hợp,13.9,,full hd
86699.0,Laptop MSI Gaming Sword 16 HX B14VFKG-460VN-Xám,msi,266.4,359.0,,39990000.0,,,5600.0,34990000.0,DDR5,240.0,,2.0,65.0,14650HX,card rời,21.8,8.0,hd
101780.0,Laptop Dell Inspiron 15 3530 71053721-Bạc,dell,235.6,358.5,,21990000.0,,,2666.0,20590000.0,DDR4,120.0,,2.0,,1355U,card tích hợp,19.0,,hd
94108.0,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,79990000.0,,14.0,8533.0,77490000.0,LPDDR5X,120.0,,0.0,72.4,Max,card tích hợp,15.5,,full hd
94109.0,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,79990000.0,,14.0,8533.0,77490000.0,LPDDR5X,120.0,,0.0,72.4,Max,card tích hợp,15.5,,full hd
88275.0,Laptop Asus Vivobook S 14 OLED S5406MA-PP198WS-Xanh,asus,221.9,310.5,4.8,29990000.0,22.0,16.0,,26590000.0,LPDDR5X,120.0,1.4,0.0,75.0,155H,card tích hợp,13.9,,full hd
102126.0,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN-Xám,lenovo,251.0,360.0,4.9,20490000.0,16.0,10.0,4800.0,18890000.0,DDR5,60.0,2.4,2.0,60.0,13620H,card tích hợp,16.9,,hd
88234.0,Laptop Asus Vivobook S 14 OLED S5406MA-PP046WS-Xanh,asus,221.9,310.5,4.5,26990000.0,18.0,14.0,,24090000.0,LPDDR5X,120.0,1.2,0.0,75.0,125H,card tích hợp,13.9,,full hd
98619.0,Mac mini M4 2024 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,29990000.0,,10.0,7500.0,29090000.0,LPDDR5,,,0.0,0.0,,card tích hợp,50.0,,
89718.0,Laptop Lenovo IdeaPad Slim 5 14IMH9 83DA006TVN-Xám,lenovo,221.0,312.0,4.5,23690000.0,18.0,14.0,7467.0,21490000.0,LPDDR5X,,,0.0,57.0,125H,card tích hợp,16.9,,full hd
101163.0,Laptop ASUS Vivobook S 16 OLED M5606KA-RI016WS-Đen,asus,246.9,353.6,5.0,30990000.0,16.0,8.0,,27990000.0,LPDDR5X,120.0,2.0,0.0,75.0,350,card rời,13.9,,full hd
70407.0,Laptop Dell Inspiron 15 3525 4R52X-Đen,dell,235.6,358.5,,13990000.0,12.0,6.0,1600.0,11921000.0,DDR4,120.0,,,41.0,5500U,card rời,17.0,,hd
81310.0,Laptop Acer Swift Go 14 AI SFG14-73-53X7 NX.KSLSV.001-Bạc,acer,217.9,312.9,4.5,23990000.0,18.0,14.0,6400.0,22690000.0,LPDDR5X,120.0,3.6,0.0,65.0,125H,card tích hợp,14.9,,hd
77038.0,Laptop ASUS TUF Gaming A15 FA507NU-LP140W,asus,232.5,359.7,4.5,25990000.0,12.0,6.0,4800.0,22090000.0,DDR5,144.0,,2.0,90.0,7535HS,card rời,17.9,6.0,hd
61504.0,Laptop MSI Modern 14 C13M-458VN-Đen,msi,223.0,320.0,4.6,17990000.0,12.0,10.0,3200.0,11630000.0,DDR4,60.0,1.3,,39.3,1335U,card tích hợp,19.5,,hd
102318.0,Laptop Lenovo IdeadPad Slim 3 14IRH10 83K00007VN-Xám,lenovo,222.1,314.4,4.9,19490000.0,16.0,10.0,4800.0,17890000.0,DDR5,,2.4,2.0,60.0,13620H,card tích hợp,16.9,,hd
100777.0,Laptop Gigabyte G6 KF-9RC56KF0HJJANIVN000-Đen,gigabyte,263.8,359.5,4.9,30990000.0,,10.0,4800.0,26990000.0,DDR5,165.0,,2.0,54.0,13620H,card rời,25.1,8.0,hd
43740.0,Laptop Itel Spirit 1 i5,hãng khác,226.1,365.0,3.8,,8.0,4.0,2400.0,,DDR4,,2.3,2.0,50.0,8259U,card tích hợp,24.9,,full hd
93232.0,Laptop Dell Inspiron 15 3520 8D10NK-Bạc,dell,234.9,358.5,,16490000.0,,10.0,2666.0,15490000.0,DDR4,120.0,,2.0,41.0,1235U,card tích hợp,17.5,,hd
61867.0,Laptop Asus VivoBook S 14 FLIP TP3402VA-LZ118W-Bạc,asus,227.6,313.2,5.4,26490000.0,20.0,14.0,,21590000.0,DDR4,,2.6,2.0,50.0,13900H,card tích hợp,18.9,,full hd
71571.0,Laptop Dell Vostro 3520 Y4G15-Đen,dell,235.6,358.5,4.7,18990000.0,12.0,10.0,2666.0,16590000.0,DDR4,120.0,1.7,,54.0,1255U,card rời,17.0,2.0,hd
93877.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xanh,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93878.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Hồng,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93882.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Cam,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93881.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Tím,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93880.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Vàng,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93876.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93879.0,iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xanh lá,apple,461.0,547.0,,39990000.0,,8.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
89269.0,Laptop Gigabyte G6 MF-H2VN854KH-Đen,gigabyte,263.8,359.5,4.9,27590000.0,,,4800.0,24990000.0,DDR5,165.0,4.9,2.0,54.0,13620H,card rời,25.1,6.0,hd
88405.0,Laptop LG Gram 2024 14Z90S-G.AH75A5-Đen,lg,214.3,312.0,,41390000.0,,,6400.0,25990000.0,LPDDR5X,60.0,,0.0,72.0,155H,card tích hợp,15.7,,full hd
96101.0,Laptop ASUS Vivobook S14 OLED S5406SA-PP059WS-Xanh,asus,221.9,310.5,4.8,35990000.0,8.0,8.0,,31490000.0,LPDDR5X,120.0,2.2,0.0,75.0,258V,card tích hợp,13.9,,full hd
102141.0,Laptop ASUS Vivobook 15 X1502VA-BQ886W-Bạc,asus,232.5,359.7,4.9,17990000.0,16.0,10.0,,15590000.0,DDR4,60.0,2.4,2.0,42.0,13620H,card tích hợp,19.9,,hd
64482.0,Laptop Vaio FE 14 VWNC51427-BL-Xanh,vaio,,,4.4,17990000.0,,,,13590000.0,DDR4,,,,55.0,1235U,card tích hợp,,,full hd
88409.0,Laptop LG Gram 2024 17Z90S-G.AH78A5-Đen,lg,258.8,378.8,,49290000.0,,,7467.0,34990000.0,LPDDR5X,60.0,,0.0,77.0,155H,card tích hợp,16.0,,full hd
93884.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Xanh,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93887.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Vàng,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93886.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Xanh lá,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93883.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93885.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Hồng,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93889.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Cam,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
93888.0,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Tím,apple,461.0,547.0,,39990000.0,,10.0,7500.0,38490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,147.0,,full hd
102862.0,Laptop ASUS Vivobook 15 X1504VA-BQ2076W-Bạc,asus,232.5,359.7,4.6,15990000.0,12.0,10.0,,14090000.0,DDR4,60.0,1.3,2.0,42.0,1334U,card tích hợp,17.9,,hd
70398.0,Laptop Acer Aspire 5 A515-58GM-59LJ-Xám,acer,237.0,361.0,4.6,20490000.0,12.0,8.0,3200.0,15090000.0,DDR4,60.0,,2.0,50.0,13420H,card rời,17.9,4.0,hd
81312.0,Laptop Acer Swift Go 14 AI SFG14-73-71ZX NX.KSLSV.002 -Bạc,acer,217.9,312.9,4.8,26990000.0,22.0,16.0,6400.0,25690000.0,LPDDR5X,120.0,3.8,0.0,65.0,155H,card tích hợp,14.9,,hd
101285.0,Laptop ASUS Vivobook S 16 S5606CA-RI114WS-Xanh,asus,246.9,353.6,4.9,28990000.0,16.0,14.0,,25990000.0,LPDDR5X,120.0,1.7,0.0,75.0,225H,card tích hợp,13.9,,full hd
65867.0,Laptop Dell Vostro 3520-Xám,dell,235.6,358.5,4.4,18990000.0,,,3200.0,17590000.0,DDR4,120.0,2.4,,,1255U,card rời,17.0,2.0,hd
90861.0,Laptop ASUS Vivobook 15 OLED S5507QA-MA090WS-Bạc,asus,226.9,352.6,3.4,34990000.0,12.0,12.0,,28590000.0,LPDDR5X,120.0,3.4,0.0,70.0,X1E,card tích hợp,14.7,,full hd
42212.0,Laptop MSI Modern 14 B11MOU 1030VN-Xám,msi,219.0,319.0,,14990000.0,,,3200.0,10175000.0,DDR4,,,,39.0,1115G4,card tích hợp,16.9,,hd
95024.0,Laptop Acer Swift 14 AI SF14-51-53P9-Xanh,acer,221.2,312.4,4.5,34990000.0,8.0,8.0,4266.5,34390000.0,LPDDR5X,90.0,3.5,0.0,65.0,226V,card tích hợp,9.7,,hd
78356.0,Laptop ASUS TUF Gaming A15 FA507NV-LP110W,asus,251.0,354.0,4.7,30490000.0,16.0,8.0,,24090000.0,DDR5,144.0,,2.0,90.0,7535HS,card rời,22.4,8.0,hd
65177.0,Laptop Huawei Matebook D15,huawei,229.9,357.8,,13990000.0,,,,10660000.0,DDR4,,,,42.0,,card tích hợp,16.9,,hd
90904.0,Laptop Acer Swift Lite 14 AI SFL14-51M-78XZ-Bạc,acer,221.9,314.4,4.8,22990000.0,14.0,12.0,2800.0,21390000.0,DDR5,60.0,3.8,2.0,58.0,155U,card tích hợp,17.5,,full hd
79467.0,Laptop ASUS Vivobook 15 Oled A1505VA L1491W,asus,,,,22990000.0,,,,19090000.0,DDR4,60.0,,2.0,50.0,13700H,card tích hợp,,,hd
101283.0,Laptop ASUS Vivobook 16 A1607QA-MB067WS-Bạc,asus,250.6,357.0,2.97,20990000.0,8.0,8.0,,17990000.0,LPDDR5X,60.0,,0.0,50.0,X1,card tích hợp,17.9,,full hd
67100.0,Laptop MSI Modern 15 B12MO-628VN,msi,241.0,359.0,,14490000.0,,,3200.0,11824000.0,DDR4,,,,39.3,1235U,card tích hợp,19.9,,hd
78358.0,Laptop MSI Cyborg 15 A1VEK-053VN -Đen,msi,250.3,359.4,,30990000.0,,,,27590000.0,DDR5,144.0,,2.0,53.5,155H,card rời,21.9,6.0,hd
38272.0,Laptop Gaming Acer Nitro 5 Eagle AN515-57-720A NH.QEQSV.004,acer,255.0,363.4,,30490000.0,,,3200.0,24090000.0,DDR4,,,,57.5,11800H,card rời,23.9,,hd
62844.0,Laptop LG Gram 2023 15Z90RT-G.AH55A5,lg,227.6,356.0,4.6,42990000.0,12.0,12.0,6000.0,29090000.0,LPDDR5,60.0,1.9,0.0,60.0,1340P,card tích hợp,109.9,,full hd
63746.0,Laptop MSI Katana 15 B13VEK-252VN,msi,259.0,359.0,4.9,32990000.0,16.0,10.0,5200.0,23590000.0,DDR5,144.0,,2.0,53.5,13620H,card rời,24.9,6.0,hd
75045.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Xanh dương,apple,461.0,547.0,,46990000.0,,8.0,6400.0,33490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
75044.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Hồng,apple,461.0,547.0,,46990000.0,,8.0,6400.0,33490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
75046.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Xanh lá,apple,461.0,547.0,,46990000.0,,8.0,6400.0,33490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
75856.0,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,461.0,547.0,,46990000.0,,8.0,6400.0,33490000.0,LPDDR5,,,0.0,0.0,,card tích hợp,,,full hd
88407.0,Laptop LG Gram 2024 16Z90S-G.AH76A5-Xám,lg,242.3,355.1,,45490000.0,,,7467.0,34990000.0,LPDDR5X,60.0,,0.0,77.0,155H,card tích hợp,15.7,,full hd
55915.0,Laptop Lenovo Gaming Legion 5 15ARH7 82RE002VVN,lenovo,262.4,358.8,4.5,26600000.0,12.0,6.0,4800.0,24090000.0,DDR5,,3.3,2.0,80.0,6600H,card rời,20.0,4.0,full hd
102846.0,Laptop HP OmniBook Ultra Flip 14-FH0038TU B2CP4PA-Xanh,hp,216.2,313.7,5.1,57990000.0,,8.0,8533.0,57590000.0,LPDDR5,120.0,,0.0,64.0,288V,card tích hợp,14.9,,full hd
102981.0,Laptop MSI Prestige 13 AI Evo A1MG-240VN-Trắng,msi,210.0,299.0,4.5,30990000.0,,14.0,8533.0,26590000.0,LPDDR5X,60.0,,0.0,75.0,125H,card tích hợp,16.9,,full hd
101145.0,Laptop Dell G15 5530 i9HX161W11GR4060-Đen,dell,274.5,357.3,5.4,46190000.0,,,4800.0,40590000.0,DDR5,165.0,,2.0,6.0,13900HX,card rời,21.3,8.0,hd
102985.0,Laptop MSI Prestige 13 AI Evo A1MG-241VN-Trắng,msi,210.0,299.0,4.5,28990000.0,,14.0,8533.0,24590000.0,LPDDR5X,60.0,,0.0,75.0,125H,card tích hợp,16.9,,full hd
102843.0,Laptop HP OmniBook Ultra Flip 14-FH0040TU B13VHPA-Xanh,hp,216.2,313.7,4.8,53990000.0,,8.0,8533.0,53590000.0,LPDDR5,120.0,,0.0,64.0,258V,card tích hợp,14.9,,full hd
102850.0,Laptop HP OmniBook X 14-FE1010QU B53KBPA-Bạc,hp,223.5,312.9,3.4,31990000.0,,8.0,8448.0,31590000.0,LPDDR5,,,0.0,59.16,X1P,card tích hợp,14.3,,full hd
102967.0,Laptop MSI Prestige 13 AI+ Evo A2VMG-062VN-Xám,msi,210.0,299.0,5.1,42990000.0,8.0,8.0,8533.0,40590000.0,LPDDR5X,60.0,,0.0,75.0,288V,card tích hợp,16.9,,full hd
93000.0,Laptop Lenovo Yoga Pro 7 14IMH9 83E2005DVN-Xanh,lenovo,226.5,325.5,4.8,45990000.0,22.0,16.0,7467.0,42990000.0,LPDDR5X,120.0,,0.0,73.0,155H,card rời,16.6,6.0,full hd
100247.0,Laptop Dell Gaming G15 5530 71053700-Xám,dell,274.5,357.3,,36990000.0,,,4800.0,34590000.0,DDR5,120.0,,2.0,56.0,13650HX,card rời,26.1,6.0,hd
101149.0,Laptop Dell XPS 13 9350 XPS9350-U5IA165W11GR-FP-Xám,dell,199.1,295.3,4.5,59990000.0,,8.0,4266.5,53590000.0,LPDDR5X,120.0,,0.0,60.0,226V Series 2,card rời,15.3,,hd
43910.0,Laptop Gaming Acer Nitro 5 AN515 58 52SP,acer,271.1,360.4,4.5,27990000.0,16.0,12.0,3200.0,18590000.0,DDR4,,3.3,2.0,57.5,12500H,card rời,25.9,4.0,hd
100792.0,Laptop Gigabyte AORUS 16X-9RX6LASGDDJIXDVN010-Xám,gigabyte,254.0,356.0,5.2,45990000.0,,16.0,5600.0,41590000.0,DDR5,165.0,,2.0,99.0,14650HX,card rời,20.0,8.0,full hd
97065.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,58790000.0,,14.0,8533.0,57990000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
97064.0,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,58790000.0,,14.0,8533.0,57990000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
88412.0,Laptop LG Gram 2024 Super Slim 15Z90ST-G.AH75A5-Xanh,lg,227.0,356.0,,46500000.0,,,7467.0,35990000.0,LPDDR5X,60.0,,0.0,60.0,155H,card tích hợp,12.6,,full hd
88416.0,Laptop LG Gram 2024 Pro 16Z90SP-K.AH75A5-Đen,lg,251.6,357.7,,51400000.0,,,7467.0,37990000.0,LPDDR5X,120.0,,0.0,77.0,155H,card tích hợp,12.4,,full hd
98361.0,Laptop Lenovo IdeaPad 5 2-in-1 14Q8X9 83GH001FVN-Xám,lenovo,227.0,313.0,3.4,25990000.0,,8.0,8448.0,24090000.0,LPDDR5X,60.0,,0.0,57.0,X1P,card tích hợp,17.5,,full hd
