cam_ung,height_mm,url_path,material,storage_max_support,storage_gb,display_width,bluetooth_version,width_mm,manufacturer,cpu_max_speed,root_price,cpu_threads,cpu_cores,ram_speed,product_weight,discounted_price,ram_type,refresh_rate,cpu_speed,name,ram_storage,is_installment,ram_slots,os_version,battery_capacity,laptop_color,cpu_model,vga_type,depth_mm,image,vga_brand,product_id,cpu_series,display_height,vga_vram,laptop_camera,display_size,cpu_brand,hoc_tap_van_phong,laptop_sang_tao_noi_dung,mong_nhe,gaming,do_hoa_ky_thuat,cao_cap_sang_trong
0,199.2,https://cellphones.com.vnlaptop-dell-xps-13-9305.html,vỏ kim loại,256.0,256.0,1920.0,0.0,301.8,dell,4.185674667358398,23400000.0,8.0,4.0,4266.0,1.29,23400000.0,lpddr4x,60.0,2.355616807937622,Laptop Dell XPS 13 9305,8.0,0,0.0,windows 10,42.0,đen,1135g7,card tích hợp,11.6,/2/0/20_6_3.jpg,intel,55477.0,core i5,1080.0,0.0,hd,13.3,intel,1,0,0,0,0,0
1,200.0,https://cellphones.com.vn/laptop-dell-xps-13-9350.html?product_id=55969,vỏ kim loại,256.0,256.0,3200.0,0.0,304.0,dell,3.1,13000000.0,12.0,10.0,1600.0,1.27,13000000.0,ddr3,60.0,2.491216897964477,Laptop Dell XPS 13 9350-Bạc,8.0,0,1.0,windows 10,42.0,bạc,6500u,card tích hợp,15.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__1_6.png,intel,55969.0,core i7,1800.0,0.0,hd,13.3,intel,1,0,0,0,0,0
0,226.0,https://cellphones.com.vn/laptop-dell-latitude-3420.html?product_id=59362,vỏ nhựa,256.0,256.0,1366.0,5.1,326.0,dell,4.2,16790000.0,8.0,4.0,3200.0,1.5,16790000.0,ddr4,60.0,2.4,Laptop Dell Latitude 3420-Đen,8.0,0,2.0,windows 11,41.0,đen,1135g7,card tích hợp,17.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-05-29t224812.703.png,intel,59362.0,core i5,768.0,0.0,hd,14.0,intel,1,0,0,0,0,0
0,251.0,https://cellphones.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn00afvn.html?product_id=54956,vỏ kim loại,512.0,512.0,2560.0,5.1,356.0,lenovo,4.509734630584717,23990000.0,16.0,8.0,6400.0,1.0,23990000.0,lpddr5,144.0,3.170058488845825,Laptop Lenovo Ideapad 5 Pro 16ARH7 82SN00AFVN-Xám,16.0,0,0.0,windows 11,75.0,xám,6800hs,card rời,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/3/_/3_317_1.png,nvidia,54956.0,ryzen 7,1600.0,4.0,full hd,16.0,amd,1,0,0,0,0,0
0,228.6,https://cellphones.com.vn/laptop-dell-latitude-5480.html?product_id=60393,vỏ nhựa,256.0,256.0,1366.0,0.0,332.7,dell,2.8874335289001465,7800000.0,10.0,6.0,3200.0,1.6,7800000.0,ddr4,60.0,2.3,Laptop Dell Latitude 5480-Đen,8.0,0,1.0,windows 10,42.0,đen,6200u,card tích hợp,20.3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__1_33.png,intel,60393.0,core i5,768.0,0.0,hd,14.0,intel,1,0,0,0,0,0
0,215.0,https://cellphones.com.vn/macbook-air-13-inch-m3-2023-24gb-1tb.html?product_id=93149,vỏ kim loại,1024.0,1024.0,2560.0,0.0,304.1,apple,3.7,58490000.0,12.0,8.0,6400.0,1.24,58490000.0,lpddr5,60.0,3.7,Macbook Air M3 13 inch 2024 8CPU 10GPU 24GB - 1TB sạc 70W | Chính hãng Apple Việt Nam-Bạc,24.0,0,0.0,macos,70.0,bạc,m3,card tích hợp,11.3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/b/mba13-m3-silver-gallery1-202402_2.png,apple,93149.0,m3,1664.0,0.0,full hd,13.6,apple,1,0,1,0,0,1
0,242.0,https://cellphones.com.vnlaptop-hp-15s-fq1111tu-193r0pa.html,vỏ nhựa,256.0,256.0,1920.0,4.2,358.5,hp,3.44050669670105,11990000.0,4.0,2.0,3200.0,1.69,11990000.0,ddr4,60.0,1.3153619766235352,Laptop HP 15S FQ1111TU 193R0PA,4.0,0,2.0,windows 10,44.5,đen,1005g1,card tích hợp,18.0,/1/_/1_266_2.png,intel,52275.0,core i3,1080.0,0.0,hd,15.6,intel,1,0,1,0,0,0
0,220.42061433447097,https://cellphones.com.vnlaptop-hp-elitebook-840-g8.html,vỏ kim loại,512.0,512.0,1920.0,0.0,315.24860068259386,hp,4.718514442443848,31200000.0,8.0,4.0,3200.0,1.33,31200000.0,ddr4,60.0,2.7344253063201904,Laptop HP Elitebook 840 G8,16.0,0,1.0,windows 10,53.0,đen,1165g7,card tích hợp,18.1084243697479,/t/e/text_ng_n_5_56.png,intel,68434.0,core i7,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
1,199.0,https://cellphones.com.vn/laptop-dell-xps-9320.html?product_id=55973,vỏ kim loại,512.0,512.0,2160.0,5.2,295.3,dell,4.7,36990000.0,16.0,12.0,5200.0,1.26,36990000.0,lpddr5,60.0,2.491216897964477,Laptop Dell XPS 9320-Bạc,16.0,0,0.0,windows 11,55.0,bạc,1260p,card tích hợp,15.3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_18__6.png,intel,55973.0,core i7,1090.0,0.0,hd,13.4,intel,1,0,0,0,0,1
0,214.4,https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-i5se16-63ws.html?product_id=93534,vỏ nhựa,512.0,512.0,1920.0,5.3,324.5,asus,4.7,18490000.0,16.0,12.0,4800.0,1.45,18490000.0,ddr5,60.0,2.6,Laptop ASUS ExpertBook P1 P1403CVA-I5SE16-63WS-Xám,16.0,0,2.0,windows 11,63.0,xám,13500h,card tích hợp,19.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_134.png,intel,93534.0,core i5,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
1,217.1,https://cellphones.com.vn/laptop-lenovo-thinkpad-t14-gen-3.html?product_id=63561,vỏ kim loại,2048.0,2048.0,1920.0,5.2,323.5,lenovo,4.7,25000000.0,16.0,12.0,3200.0,1.35,25000000.0,ddr4,60.0,3.4,Laptop Lenovo Thinkpad T14 gen 3-Đen,16.0,0,1.0,windows 11,57.0,đen,1260p,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-05-20t124825.697_1.png,intel,63561.0,core i7,1200.0,0.0,full hd,14.0,intel,1,0,1,0,0,0
0,227.26666666666665,https://cellphones.com.vnlaptop-dell-latitude-7280.html,vỏ nhựa,240.0,256.0,1920.0,0.0,331.6333333333333,dell,2.8874335289001465,31200000.0,10.0,6.0,2133.0,1.18,31200000.0,ddr4,60.0,2.285518884658813,Laptop Dell Latitude 7280,8.0,0,1.0,windows 11,47.0,đen,6200u,card tích hợp,18.1084243697479,/t/e/text_ng_n_66__4.png,intel,68440.0,core i5,1080.0,0.0,hd,12.5,intel,1,0,1,0,0,0
0,235.6,https://cellphones.com.vn/laptop-dell-vostro-15-3530-80gg93.html?product_id=88707,vỏ nhựa,512.0,512.0,1920.0,5.0,358.5,dell,4.6,15490000.0,12.0,10.0,2666.0,1.657,15490000.0,ddr4,120.0,1.3925843238830566,Laptop Dell Vostro 15 3530 80GG93-Xám,16.0,0,2.0,windows 11,41.0,xám,1335u,card tích hợp,19.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__3_30.png,intel,88707.0,core i5,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,232.0,https://cellphones.com.vn/laptop-dell-latitude-e7470.html?product_id=59377,vỏ nhựa,256.0,256.0,1920.0,0.0,334.9,dell,3.0,5980000.0,4.0,2.0,2133.0,1.42,5980000.0,ddr4,60.0,2.4,Laptop Dell Latitude E7470-Đen,8.0,0,1.0,windows 10,52.0,đen,6300u,card tích hợp,19.4,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product,intel,59377.0,core i5,1080.0,0.0,hd,14.0,intel,1,0,0,0,0,0
0,235.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh8-83em003evn.html?product_id=79249,vỏ nhựa,512.0,512.0,1920.0,5.2,359.3,lenovo,4.9,19990000.0,16.0,10.0,4800.0,1.62,19990000.0,lpddr5,60.0,2.4,Laptop Lenovo Ideapad Slim 3 15IRH8 83EM003EVN-Xám,16.0,0,0.0,windows 11,47.0,xám,13620h,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_10__4_9.png,intel,79249.0,core i7,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
1,230.0,https://cellphones.com.vn/laptop-dell-xps-15-9520.html?product_id=59208,vỏ kim loại,512.0,512.0,3456.0,5.2,344.0,dell,5.0,52000000.0,20.0,14.0,4800.0,1.96,52000000.0,ddr5,165.0,3.8,Laptop Dell XPS 15 9520-Bạc,16.0,0,2.0,windows 11,60.0,bạc,12900hk,card rời,19.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-05-29t224128.531.png,nvidia,59208.0,core i9,2160.0,4.0,hd,15.6,intel,0,0,0,0,1,0
0,33.8,https://cellphones.com.vn/laptop-dell-latitude-e5440.html?product_id=60198,vỏ nhựa,500.0,512.0,1366.0,4.2,236.0,dell,3.152559995651245,3650000.0,4.0,2.0,1600.0,1.95,3650000.0,ddr3l,60.0,2.2395052909851074,Laptop Dell Latitude E5440-Đen,4.0,0,1.0,windows 8,42.15,đen,4300u,card tích hợp,28.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_24__12.png,intel,60198.0,core i5,768.0,0.0,hd,14.0,intel,1,0,0,0,0,0
0,233.9,https://cellphones.com.vnlaptop-hp-probook-450-g9.html,vỏ kim loại,512.0,512.0,1920.0,5.2,359.4,hp,4.405667304992676,19990000.0,12.0,10.0,3200.0,1.74,19990000.0,ddr4,60.0,1.3814891576766968,Laptop HP Probook 450 G9,8.0,0,2.0,windows 11,51.0,đen,1235u,card tích hợp,19.9,/l/a/laptop-hp-probook-450-g9-1.png,intel,66010.0,core i5,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,256.0,https://cellphones.com.vnlaptop-hp-elitebook-820-g3.html,vỏ kim loại,256.0,256.0,1366.0,4.2,375.0,hp,2.8,6500000.0,10.0,6.0,2133.0,1.28,6500000.0,ddr3l,60.0,2.4,Laptop HP Elitebook 820 G3,8.0,0,1.0,windows 7,47.0,đen,6200u,card tích hợp,28.0,/t/e/text_ng_n_31__23.png,intel,68366.0,core i5,768.0,0.0,hd,12.5,intel,1,0,1,0,0,0
0,275.0,https://cellphones.com.vnlaptop-asus-gaming-rog-strix-g531gt-al030t.html,vỏ nhựa,1024.0,512.0,1920.0,5.0,360.0,asus,4.5,18500000.0,13.0,10.0,3200.0,2.4,18500000.0,ddr4,144.0,2.6,Laptop ASUS Gaming ROG Strix G531GT-AL030T,8.0,0,2.0,windows 10,48.0,đen,9750h,card rời,21.0,/l/a/laptop-asus-gaming-rog-strix-g531gt_2__3.jpg,nvidia,48077.0,core i7,1080.0,4.0,hd,15.6,intel,0,0,0,1,0,0
0,23.0,https://cellphones.com.vn/laptop-dell-xps-9500.html?product_id=59205,vỏ kim loại,256.0,256.0,1920.0,0.0,34.0,dell,4.0,33590000.0,8.0,4.0,2933.0,1.83,33590000.0,ddr4,60.0,4.0,Laptop Dell XPS 9500-Bạc,8.0,0,1.0,windows 10,56.0,bạc,10300h,card tích hợp,1.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-05-30t074602.543.png,intel,59205.0,core i5,1200.0,0.0,hd,15.0,intel,1,0,0,0,0,0
0,228.0,https://cellphones.com.vnlaptop-dell-latitude-5400.html,vỏ nhựa,256.0,256.0,1920.0,0.0,333.0,dell,4.4,7800000.0,8.0,4.0,2400.0,1.6,7800000.0,ddr4,60.0,1.6,Laptop Dell Latitude 5400,8.0,0,2.0,windows 11,51.0,đen,8365u,card tích hợp,20.3,/t/e/text_ng_n_62__5.png,intel,68439.0,core i5,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
0,294.0,https://cellphones.com.vn/laptop-asus-rog-strix-scar-18-g834jyr-r6199.html?product_id=94519,vỏ nhựa - nắp lưng kim loại,2048.0,2048.0,2560.0,5.3,399.0,asus,5.8,119990000.0,32.0,24.0,5600.0,3.1,119990000.0,ddr5,240.0,2.2,Laptop ASUS ROG Strix SCAR 18 G834JYR-R6199-Đen,64.0,0,2.0,windows 11,90.0,đen,14900hx,card rời,23.1,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_10.png,nvidia,94519.0,core i9,1600.0,16.0,hd,18.0,intel,0,1,0,1,1,0
0,213.9,https://cellphones.com.vnlaptop-hp-probook-440-g9.html,vỏ nhựa,512.0,512.0,1920.0,5.0,321.9,hp,4.395125865936279,18990000.0,12.0,9.0,3200.0,1.38,18990000.0,ddr4,60.0,1.3814891576766968,Laptop HP Probook 440 G9,8.0,0,1.0,windows 11,51.0,đen,1235u,card tích hợp,19.9,/l/a/laptop-hp-probook-440-g9-1.png,intel,66009.0,core i5,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
0,210.8,https://cellphones.com.vn/laptop-dell-latitude-e7250.html?product_id=60387,vỏ kim loại,256.0,256.0,1920.0,0.0,309.9,dell,4.430307388305664,6990000.0,10.0,6.0,1600.0,1.27,6990000.0,ddr3,60.0,2.3,Laptop Dell Latitude E7250-Đen,8.0,0,1.0,windows 10,47.0,đen,5300u,card tích hợp,20.3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_17__1_23.png,intel,60387.0,core i5,1080.0,0.0,hd,12.5,intel,1,0,1,0,0,0
0,252.3,https://cellphones.com.vn/laptop-lenovo-thinkpad-p51.html?product_id=63534,vỏ nhựa,1024.0,1024.0,3840.0,4.1,377.4,lenovo,4.718514442443848,19500000.0,10.0,4.0,2400.0,2.5,19500000.0,ddr4,144.0,2.9,Laptop Lenovo Thinkpad P51-Đen,64.0,0,4.0,windows 10,90.0,đen,7820hq,card rời,24.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_45__1_9.png,nvidia,63534.0,core i7,2160.0,4.0,hd,15.6,intel,0,0,0,0,1,0
0,232.2,https://cellphones.com.vn/laptop-asus-expertbook-p1-p1503cva-i5se16-63ws.html?product_id=93540,vỏ nhựa,512.0,512.0,1920.0,5.3,359.5,asus,4.7,18990000.0,16.0,12.0,4800.0,1.65,18990000.0,ddr5,60.0,2.6,Laptop ASUS ExpertBook P1 P1503CVA-I5SE16-63WS-Xám,16.0,0,2.0,windows 11,63.0,xám,13500h,card tích hợp,19.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_149.png,intel,93540.0,core i5,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,224.0,https://cellphones.com.vn/laptop-hp-elitebook-840-g9.html,vỏ kim loại,512.0,512.0,1920.0,5.3,315.6,hp,4.7,25000000.0,16.0,12.0,4800.0,1.36,25000000.0,ddr5,60.0,2.1,Laptop HP Elitebook 840 G9,16.0,0,2.0,windows 11,51.0,đen,1260p,card tích hợp,19.2,/t/e/text_ng_n_36__15.png,intel,68367.0,core i7,1200.0,0.0,full hd,14.0,intel,1,0,1,0,0,0
0,23.0,https://cellphones.com.vn/laptop-dell-xps-15-7590.html?product_id=59216,vỏ kim loại,256.0,256.0,1920.0,0.0,35.0,dell,4.0,25990000.0,8.0,4.0,2666.0,1.8,25990000.0,ddr4,60.0,4.0,Laptop Dell XPS 15 7590-Bạc,8.0,0,2.0,windows 10,57.0,bạc,9300h,card tích hợp,1.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product,intel,59216.0,core i5,1080.0,0.0,hd,15.0,intel,1,0,0,0,0,0
1,236.2,https://cellphones.com.vn/laptop-dell-inspiron-7425.html?product_id=66091,vỏ nhựa,512.0,512.0,1920.0,5.2,358.1,dell,4.3,16900000.0,12.0,6.0,3200.0,1.6,16900000.0,ddr4,60.0,2.3,Laptop Dell Inspiron 7425-Xám,8.0,0,1.0,windows 11,54.0,xám,5625u,card rời,17.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-07-18t100355.407_1.png,amd,66091.0,ryzen 5,1200.0,1.0,hd,14.0,amd,1,0,0,0,0,0
0,238.0,https://cellphones.com.vn/laptop-gigabyte-g5-mf5-52vn353sh.html?product_id=74136,vỏ nhựa,512.0,512.0,1920.0,5.2,360.0,gigabyte,4.7,19990000.0,16.0,12.0,4800.0,2.0,19990000.0,ddr5,144.0,2.6,Laptop Gigabyte G5 MF5-52VN353SH-Đen,16.0,0,2.0,windows 11,54.0,đen,13500h,card rời,227.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6_33.png,nvidia,74136.0,core i5,1080.0,6.0,hd,15.6,intel,0,0,0,1,1,0
0,255.0,https://cellphones.com.vn/laptop-hp-gaming-victus-15-fb1022ax-94f19pa.html?product_id=74202,vỏ nhựa,512.0,512.0,1920.0,5.3,357.9,hp,4.5,16990000.0,12.0,6.0,4800.0,2.29,16990000.0,ddr5,165.0,3.2719738483428955,Laptop HP Gaming Victus 15-FB1022AX 94F19PA-Bạc,16.0,0,2.0,windows 11,52.5,bạc,7535hs,card rời,23.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__4_5.png,nvidia,74202.0,ryzen 5,1080.0,4.0,hd,15.6,amd,0,0,0,1,1,0
0,238.0,https://cellphones.com.vn/laptop-gigabyte-g5-ke-52vn263sh.html,vỏ nhựa,512.0,512.0,1920.0,5.2,360.0,gigabyte,4.5,24699740.0,16.0,12.0,3200.0,1.99,24699740.0,ddr4,144.0,2.5,Laptop Gigabyte G5 KE-52VN263SH,8.0,0,2.0,windows 11,54.0,đen,12500h,card rời,23.9,/2/_/2_355_4.png,nvidia,55345.0,core i5,1080.0,6.0,hd,15.6,intel,0,0,0,1,0,0
0,461.0,https://cellphones.com.vn/imac-m3-2023-24-inch-16gb-512gb.html?product_id=85490,vỏ kim loại,512.0,512.0,4480.0,5.3,547.0,apple,3.7,42990000.0,12.0,8.0,6400.0,4.48,42990000.0,lpddr5,60.0,3.7,iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam-Xanh dương,16.0,0,0.0,macos,0.0,xanh dương,m3,card tích hợp,147.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_11__5_52.png,apple,85490.0,m3,2520.0,0.0,full hd,24.0,apple,1,0,0,0,1,1
0,255.0,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-45-r6ev-nhqbmsv-006.html,vỏ nhựa,512.0,512.0,1920.0,5.0,363.4,acer,4.491273880004883,21990000.0,12.0,6.0,3200.0,2.2,21990000.0,ddr4,144.0,2.88916540145874,Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006,16.0,0,2.0,windows 11,57.0,đen,5600h,card rời,23.9,/1/_/1_339.png,nvidia,53832.0,ryzen 5,1080.0,4.0,hd,15.6,amd,0,0,0,1,0,0
0,251.0,https://cellphones.com.vn/laptop-hp-probook-6570b.html,vỏ kim loại,320.0,512.0,1366.0,0.0,374.0,hp,3.675294876098633,23990000.0,4.0,2.0,1600.0,2.51,23990000.0,ddr3,60.0,2.4,Laptop HP Probook 6570B,4.0,0,2.0,windows 8,55.0,đen,3110m,card tích hợp,34.0,/t/e/text_ng_n_17__3_13.png,intel,68429.0,core i3,768.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,241.00343589743588,https://cellphones.com.vn/laptop-dell-vostro-5568.html,vỏ nhựa,1024.0,1024.0,1366.0,4.0,355.0626153846154,dell,3.152559995651245,20774000.0,4.0,2.0,2400.0,1.98,20774000.0,ddr4,144.0,2.2395052909851074,Laptop Dell Vostro 5568,4.0,0,2.0,windows 10,54.0,đen,7200u,card rời,31.42323155216285,/l/a/laptop-dell-vostro-5568_7_.png,nvidia,65990.0,core i5,768.0,2.0,hd,15.6,intel,1,0,0,0,0,1
0,235.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15iah8-83er000bvn.html?product_id=71876,vỏ nhựa,512.0,512.0,1920.0,5.1,359.3,lenovo,4.4,14990000.0,12.0,8.0,4800.0,1.62,14990000.0,lpddr5,60.0,2.0,Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000BVN-Xám,8.0,0,0.0,windows 11,47.0,xám,12450h,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__2_8.png,intel,71876.0,core i5,1080.0,0.0,full hd,15.6,intel,1,0,0,0,0,0
1,214.9,https://cellphones.com.vn/laptop-hp-envy-x360-13-bf0092tu-76v59pa.html?product_id=74340,vỏ kim loại,512.0,512.0,2880.0,5.3,298.3,hp,4.7,19990000.0,12.0,10.0,4266.0,1.34,19990000.0,lpddr4x,60.0,2.491216897964477,Laptop HP ENVY X360 13-BF0092TU 76V59PA-Xanh Đen,8.0,0,0.0,windows 11,66.0,xanh dương,1250u,card tích hợp,16.1,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_471_2__1.png,intel,74340.0,core i7,1800.0,0.0,full hd,13.3,intel,1,0,1,0,0,1
0,262.0,https://cellphones.com.vn/laptop-alienware-x14-r1.html,vỏ kim loại,512.0,512.0,1920.0,5.2,321.0,dell,4.7,39000000.0,20.0,14.0,4800.0,1.79,39000000.0,lpddr5,144.0,2.3,Laptop Alienware X14 R1,16.0,0,0.0,windows 11,80.5,đen,12700h,card rời,14.5,/l/a/laptop-alienware-x14-r1-2.png,nvidia,66004.0,core i7,1080.0,4.0,hd,14.0,intel,0,0,0,1,0,0
0,233.3,https://cellphones.com.vn/laptop-dell-latitude-5520.html,vỏ kim loại,256.0,256.0,1920.0,5.1,357.8,dell,4.4,26000000.0,8.0,4.0,3200.0,1.59,26000000.0,ddr4,60.0,2.2395052909851074,Laptop Dell Latitude 5520,8.0,0,1.0,windows 11,63.0,đen,1145g7,card tích hợp,19.9,/t/e/text_ng_n_54__6.png,intel,68438.0,core i5,1080.0,0.0,hd,15.6,intel,1,0,1,0,0,0
0,20.0,https://cellphones.com.vn/laptop-dell-xps-13-9300.html?product_id=55952,vỏ kim loại,256.0,256.0,1920.0,0.0,30.0,dell,4.185674667358398,20800000.0,8.0,4.0,3733.0,1.3,20800000.0,lpddr4x,60.0,2.2395052909851074,Laptop Dell XPS 13 9300-Bạc,8.0,0,0.0,windows 10,51.0,bạc,1035g1,card tích hợp,1.2,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_32__2.png,intel,55952.0,core i5,1200.0,0.0,hd,13.0,intel,1,0,0,0,0,0
0,272.5,https://cellphones.com.vn/laptop-dell-alienware-m15-r7.html?product_id=66134,vỏ kim loại,512.0,512.0,1920.0,5.2,356.2,dell,4.714309215545654,38990000.0,20.0,14.0,4800.0,2.69,38990000.0,ddr5,165.0,2.1,Laptop Dell Alienware M15 R7-Đen,16.0,0,2.0,windows 11,87.0,đen,12700h,card rời,23.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-07-19t114436.077_1.png,nvidia,66134.0,core i7,1080.0,4.0,hd,15.6,intel,0,0,0,1,0,0
0,289.9,https://cellphones.com.vn/laptop-dell-alienware-m16.html,vỏ kim loại,512.0,512.0,2560.0,0.0,368.9,dell,4.9,36400000.0,20.0,14.0,4800.0,3.25,36400000.0,ddr5,165.0,2.58430290222168,Laptop Dell Alienware M16,16.0,0,2.0,windows 11,86.0,đen,13650hx,card rời,25.4,/l/a/laptop-dell-alienware-m162.png,nvidia,66007.0,core i7,1600.0,6.0,full hd,16.0,intel,0,0,0,1,0,0
0,238.8,https://cellphones.com.vn/laptop-vaio-fe-15-vwnc51527-bl.html?product_id=64489,vỏ nhựa,512.0,512.0,1920.0,5.1,358.1,vaio,4.4,12990000.0,12.0,10.0,4266.0,1.79,12990000.0,lpddr4x,60.0,1.3814891576766968,Laptop Vaio FE 15 VWNC51527-BL-Bạc,8.0,0,0.0,windows 11,41.0,bạc,1235u,card tích hợp,19.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_43__2.png,intel,64489.0,core i5,1080.0,0.0,full hd,15.6,intel,1,0,0,0,0,0
0,234.0,https://cellphones.com.vn/laptop-hp-elitebook-840-g6.html,vỏ kim loại,256.0,256.0,1920.0,0.0,326.0,hp,4.1,11700000.0,8.0,4.0,2660.0,1.4,11700000.0,ddr4,60.0,1.6,Laptop HP Elitebook 840 G6,8.0,0,1.0,windows 10,51.0,đen,8365u,card tích hợp,18.0,/t/e/text_ng_n_5_54.png,intel,68363.0,core i5,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
0,10.4,https://cellphones.com.vn/laptop-hp-probook-450-g3.html,vỏ kim loại,500.0,512.0,1366.0,4.0,14.9,hp,2.8,6500000.0,4.0,2.0,1600.0,2.11,6500000.0,ddr3,60.0,2.3,Laptop HP Probook 450 G3,4.0,0,2.0,windows 7,44.0,đen,6200u,card tích hợp,1.0,/t/e/text_ng_n_26__35.png,intel,68432.0,core i5,768.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,213.9,https://cellphones.com.vn/laptop-hp-elitebook-640-g9.html,vỏ kim loại,512.0,512.0,1920.0,0.0,321.9,hp,4.7,26500000.0,12.0,10.0,3200.0,1.38,26500000.0,ddr4,60.0,2.1,Laptop HP Elitebook 640 G9,16.0,0,2.0,windows 11,42.0,đen,1255u,card tích hợp,19.9,/t/e/text_ng_n_41__14.png,intel,68435.0,core i7,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
